clip_id,youtube_id,start_time,end_time,action,adverb,sentence,clustered_action,clustered_adverb,rgb_frames,action_adv,adverb_label,action_label,action_adv_label
v_xeFS0RuvVGA_33_77,xeFS0RuvVGA,33.8,77.42,throw,out,  The ball is thrown back into the pool and the boys proceed to throw it back out again.,throw,out,1321,"[('throw', 'out')]",10,9,247
v_i49blayQ93Q_86_201,i49blayQ93Q,86.65,201.5,march,off, people begin loading on to each camel and the crowd marches off.,walk,off,3450,"[('walk', 'off')]",13,1,592
v_XqxJsWQqKRk_71_122,XqxJsWQqKRk,71.92,122.17,stir,vigorously, A list and bowls of more ingredients are prepared and poured into a large metal pot and stirred vigorously.,mix,quickly,1531,"[('mix', 'quickly')]",1,53,261
v_Tcf9sOzU-7M_103_224,Tcf9sOzU-7M,103.17,224.28,run,quickly, They run through the field quickly and attack one another using the paint gun.,run,quickly,3633,"[('run', 'quickly')]",1,5,12
v_LHiui4s2X1s_0_34,LHiui4s2X1s,0.0,34.84,shove,back,Two people are seen standing in front of a large crowd with one cheering and shoving his arms back and fourth.,press,backwards,1021,"[('press', 'backwards')]",0,15,231
v_gIhVeU8xbrs_0_17,gIhVeU8xbrs,0.0,17.02,hold,briefly,"In an enclosed weight lifting gym a large man wearing a red shirt and black shorts picks up a barbell with very heavy weights on each end, holds it briefly above his head and then quickly drops it to the ground as it bounces a few times.",hold,partially,409,"[('hold', 'partially')]",9,31,571
v_zto8JvkVLVw_0_13,zto8JvkVLVw,0.0,13.27,raise,up,An athletic man is seen standing before a bar with his arms raised up.,raise,upwards,390,"[('raise', 'upwards')]",5,19,40
v_ArGF2CfOxkY_31_48,ArGF2CfOxkY,31.28,48.95,throw,instantly,"Almost instantly,the man throws his lasso and jumps off to secure the cow.",throw,instantly,510,"[('throw', 'instantly')]",14,9,386
v_GkwkHQJifDU_33_63,GkwkHQJifDU,33.12,63.69,speak,continuously, She then stands on top of the beam while speaking to the camera continuously.,talk,continuously,900,"[('talk', 'continuously')]",7,14,176
v_lz2FMoj9tpo_20_69,lz2FMoj9tpo,20.05,69.13,walk,slow, The man then throws the object off into the distance and slow walks back while moving in slow motion.,walk,slowly,1470,"[('walk', 'slowly')]",8,1,0
v_LRhkbJ9dcP8_61_114,LRhkbJ9dcP8,61.43,114.21,lean,forward, We see an instruction scene and the lady leans forward as her hair is being blow dried.,tilt,forwards,1589,"[('tilt', 'forwards')]",4,17,1
v_bESksIhdEvo_6_23,bESksIhdEvo,6.96,23.59,look,occasionally, The man continues wiping down the counter while occasionally looking at the camera.,look,periodically,512,"[('look', 'periodically')]",18,2,170
v_NURr5XJcwFs_0_11,NURr5XJcwFs,0.0,11.12,stand,outside,A woman is standing outside of a group of young girls tying a  bandanna around a girls face.,stand,outdoor,330,"[('stand', 'outdoor')]",3,4,19
v_8ma-p7ap2MQ_0_57,8ma-p7ap2MQ,0.0,57.17,speak,outside,A man is seen speaking to the camera outside while pointing to a hedge on the side.,talk,outdoor,1712,"[('talk', 'outdoor')]",3,14,124
v_Eq0Ibnq9sYA_16_39,Eq0Ibnq9sYA,16.88,39.27,brush,continuously, They continuously brush and end the puck in a circle and ends with the woman speaking to the others.,brush,continuously,690,"[('brush', 'continuously')]",7,33,16
v_lKDTjsH9XtU_143_161,lKDTjsH9XtU,143.07,161.69,slide,down," A baby stands next to the slide, climbs up and slides down, smiling.",move,downwards,542,"[('move', 'downwards')]",2,0,66
v_rlH9RkelqHk_0_8,rlH9RkelqHk,0.0,8.65,bend,forward,A person's feet are show followed by a woman putting shoes over her socks and bending forward.,bend,forwards,241,"[('bend', 'forwards')]",4,25,35
v_CocYQOgnegg_3_32,CocYQOgnegg,3.14,32.23,begin,suddenly, Suddenly a leaf blower begins and the person blows all of the leaves into a large pile.,start,instantly,872,"[('start', 'instantly')]",14,20,54
v_F6FyJl5OQ0A_22_177,F6FyJl5OQ0A,22.87,177.49,jump,occasionally," The man is shown again and now he's in motion wake boarding as he holds onto the handle connected to the rope and he is doing various tricks going from side to side, occasionally jumping, spinning and sometimes doing all at once.",jump,periodically,4648,"[('jump', 'periodically')]",18,3,90
v_JhqQGe0TkBU_14_15,JhqQGe0TkBU,14.06,15.4,run,suddenly, Suddenly a girl runs on a lower dining board and jumps in the swimming pool.,run,instantly,31,"[('run', 'instantly')]",14,5,168
v_9yktj7NCdFI_195_233,9yktj7NCdFI,195.01,233.55,jump,down, The girl swings her arms up and then the two jump down.,jump,downwards,1141,"[('jump', 'downwards')]",2,3,5
v_gdmGZK_vFAc_15_36,gdmGZK_vFAc,15.13,36.29,move,downward, Then he moves the camera downward to show all of the peelings from the potatoes she's peeled that are in the garbage can and shows the actual potatoes on the kitchen counter.,move,downwards,632,"[('move', 'downwards')]",2,0,66
v_PXBcPu2_KOo_49_143,PXBcPu2_KOo,49.34,143.08,flip,backwards, The athlete flips backwards and then continues with her routine.,turn,backwards,2818,"[('turn', 'backwards')]",0,7,9
v_AUwam1VhQm0_0_24,AUwam1VhQm0,0.0,24.09,climb,up,A large slide is shown with dozens of children climbing up and going down.,climb,upwards,721,"[('climb', 'upwards')]",5,18,162
v_HzAlvJ1fNWU_11_31,HzAlvJ1fNWU,11.64,31.04,ride,down, Several more people are shown shortly afterwards riding down.,ride,downwards,601,"[('ride', 'downwards')]",2,10,79
v_UciHec7xncc_11_18,UciHec7xncc,11.21,18.23,climb,down, She makes it to the other side smiling to the camera and then climbs down afterwards.,climb,downwards,211,"[('climb', 'downwards')]",2,18,293
v_--0edUL8zmA_33_72,--0edUL8zmA,33.19,72.36,hit,hard, The player hits the ball hard on his opponent's leg.,hit,firmly,977,"[('hit', 'firmly')]",12,11,152
v_nLAm7USuYbA_2_80,nLAm7USuYbA,2.4,80.13,jump,backwards,A man runs down a field and jumps backwards over a bar several times.,jump,backwards,2338,"[('jump', 'backwards')]",0,3,25
v_cxVbaN4GxxU_10_39,cxVbaN4GxxU,10.76,39.45,sit,outside, He looks inside the tent at a group of kids playing cards and a woman sitting outside.,sit,outdoor,727,"[('sit', 'outdoor')]",3,23,44
v_bH7ORYDcI7A_114_172,bH7ORYDcI7A,114.23,172.29,throw,continuously, The trainer continuously throws the Frisbee and dog jumps high up and grabs the Frisbee every time.,throw,continuously,1453,"[('throw', 'continuously')]",7,9,227
v_PagM71op4HU_17_24,PagM71op4HU,17.88,24.29,play,outside,  Kids play with the dart outside.,play,outdoor,210,"[('play', 'outdoor')]",3,6,7
v_Yi3xUQcaOnE_33_70,Yi3xUQcaOnE,33.78,70.26,pull,off, One group of people fall out and pull each other off to the side and one makes speaks to the camera.,pull,off,1112,"[('pull', 'off')]",13,8,504
v_EYIYohKR0Qo_24_47,EYIYohKR0Qo,24.44,47.79,stroke,back,Several girls are then shown deep underwater doing a shimmy motion and then back stroking in the pool.,touch,backwards,690,"[('touch', 'backwards')]",0,60,37
v_yE5whKJ-DE4_18_127,yE5whKJ-DE4,18.84,127.34,hold,back, Young man in gray sweater is holding the other boys back as they go through the grass.,hold,backwards,3267,"[('hold', 'backwards')]",0,31,21
v_AOteP9srRpw_5_11,AOteP9srRpw,5.55,11.1,sail,quickly, He turns flips and continues sailing quickly.,sail,quickly,180,"[('sail', 'quickly')]",1,67,470
v_R7QwxoVTtE0_32_67,R7QwxoVTtE0,32.75,67.68,look,back, The woman wipes down the window with a rag as well as a scraper and continues to look back and speak to the camera.,look,backwards,1046,"[('look', 'backwards')]",0,2,2
v_R0B5bBr6t8w_6_9,R0B5bBr6t8w,6.86,9.97,run,in, The first man in white runs in and makes a layup shot while the second man retrieves the ball.,run,in,90,"[('run', 'in')]",6,5,112
v_WJfMz7joX4s_0_8,WJfMz7joX4s,0.0,8.71,fall,almost,An ice hockey player falters and almost falls.,fall,partially,241,"[('fall', 'partially')]",9,12,210
v_QASZ8CTxBSg_0_34,QASZ8CTxBSg,0.42,34.75,cover,fully, The person folds one corner of the paper onto the corner of the box and begins flipping the box and folding the paper onto it until it's fully covered.,cover,completely,1013,"[('cover', 'completely')]",17,49,182
v_rEDbnmvTblI_7_35,rEDbnmvTblI,7.62,35.74,slide,quickly, They quickly slide down and travel through the snowy path.,move,quickly,840,"[('move', 'quickly')]",1,0,81
v_pouxwDABDrg_96_120,pouxwDABDrg,96.83,120.2,kick,forward, The trainer and class kick up their legs forward on the platform.,kick,forwards,720,"[('kick', 'forwards')]",4,40,516
v_UuLBAMSmwgc_0_60,UuLBAMSmwgc,0.95,60.57,play,outside,Two men are seen playing a game of fooseball outside with one another with a boy in the background.,play,outdoor,1801,"[('play', 'outdoor')]",3,6,7
v_7uhJ_0oKV6s_39_62,7uhJ_0oKV6s,39.06,62.0,jump,in," Several others jump in, jumping over the rope, flipping and doing stunts.",jump,in,662,"[('jump', 'in')]",6,3,288
v_Zp9mSiw8Vkw_0_8,Zp9mSiw8Vkw,0.0,8.97,play,inside,People are playing a game on a foosball machine inside of their home.,play,indoor,241,"[('play', 'indoor')]",11,6,64
v_cNvTm72aGcM_170_195,cNvTm72aGcM,170.83,195.23,dance,slowly," She dances slowly, dropping to the ground as she finishes.",dance,slowly,601,"[('dance', 'slowly')]",8,32,299
v_kOVQPyzXkUY_101_128,kOVQPyzXkUY,101.84,128.1,fall,in,guy's try to type walk across the water but falls in and some make it across.,fall,in,809,"[('fall', 'in')]",6,12,343
v_a4-5QFOiAiw_8_14,a4-5QFOiAiw,8.1,14.99,hit,hard, When the tennis ball comes down the man hits it very hard with his racket.,hit,firmly,150,"[('hit', 'firmly')]",12,11,152
v_ibIRzsC9NjY_0_37,ibIRzsC9NjY,0.19,37.49,ride,outside,People are sitting on and riding camels outside.,ride,outdoor,1109,"[('ride', 'outdoor')]",3,10,323
v_5TjIJOFGupI_53_67,5TjIJOFGupI,53.08,67.62,put,continuously, The person continuously puts more veggies on the bread.,put,continuously,421,"[('put', 'continuously')]",7,13,527
v_SrcZRhXkr2k_0_80,SrcZRhXkr2k,0.0,80.01,hit,hard,"A man and woman are standing in a racketball room and attempt on taking turns hitting the racketball very hard, but the woman is dominating every chance.",hit,firmly,2398,"[('hit', 'firmly')]",12,11,152
v_IoiDAHNryTk_19_47,IoiDAHNryTk,19.99,47.04,jump,down, She climbs her way back on the bars and jumps down mid way through.,jump,downwards,838,"[('jump', 'downwards')]",2,3,5
v_N6y3yXiVo24_0_34,N6y3yXiVo24,0.53,34.71,stand,outside,"A little girl/toddler stands outside, on a grass covered field, and hits, repeatedly, a pink pinata hanging from a tree.",stand,outdoor,1021,"[('stand', 'outdoor')]",3,4,19
v_yKLX0iXyLsQ_225_235,yKLX0iXyLsQ,225.94,235.36,spin,quickly,"On the last throw the man spins very quickly a few times, falls, gets back up and the screen goes to black.",turn,quickly,301,"[('turn', 'quickly')]",1,7,193
v_hHWXldYW8rU_3_8,hHWXldYW8rU,3.03,8.31,bend,forward, She then bends down forward and sticks her face under the water rubbing it along her face.,bend,forwards,152,"[('bend', 'forwards')]",4,25,35
v_LElk0AlBpbI_0_18,LElk0AlBpbI,0.0,18.4,jump,down,"A man is climbing up the side of a tree, then jumps down.",jump,downwards,541,"[('jump', 'downwards')]",2,3,5
v_U36rsW_WhUA_6_63,U36rsW_WhUA,6.68,63.42,hold,firmly,"A person holds firmly the paw of a brown cat to reveal the claws, clip the tip of the claws.",hold,firmly,1426,"[('hold', 'firmly')]",12,31,547
v_YnvefOl6a7k_52_145,YnvefOl6a7k,52.35,145.4,look,back, He then hangs the decorations all around the tree while looking back and speaking to the camera.,look,backwards,2787,"[('look', 'backwards')]",0,2,2
v_hIJ6VTEKji8_0_6,hIJ6VTEKji8,0.0,6.53,walk,back,A young girl is seen jumping down a walk way and then walking back to where she started.,walk,backwards,180,"[('walk', 'backwards')]",0,1,32
v_EhxFw5Eb1VE_11_67,EhxFw5Eb1VE,11.41,67.11,extend,up," The athlete perform his exhibition on the poles, he stand on his arms while his feet and legs are extended straight up in the air, he turns around, swirl, jumped and twist around then jumped on the mat, standing straight.",extend,upwards,1401,"[('extend', 'upwards')]",5,56,33
v_fZ729TTJq8g_120_128,fZ729TTJq8g,120.81,128.25,run,almost,  Another man falls off his bike and is almost run over.,run,partially,240,"[('run', 'partially')]",9,5,15
v_j55LAXY-T0E_27_96,j55LAXY-T0E,27.36,96.85,drink,quickly, The man quickly drinks coffee and quickly rushes through his day and is seen running home.,drink,quickly,1725,"[('drink', 'quickly')]",1,63,337
v_37pnsj0hlZ4_44_111,37pnsj0hlZ4,44.46,111.15,use,back, He locks his shoes in and uses the equipment back and fourth over and over again.,use,backwards,1674,"[('use', 'backwards')]",0,43,129
v_2vAaAy_WC7Y_93_138,2vAaAy_WC7Y,93.53,138.49,put,immediately," The woman is now standing with a baked cake in front of her, the bowl of cooled jello, and with the help of special effects she's immediately putting the two jello bowl molds onto the top of an already shaped cake.",put,instantly,1126,"[('put', 'instantly')]",14,13,556
v_CnrvRF_N7fU_0_13,CnrvRF_N7fU,0.0,13.05,jump,down,A man in orange colored shorts jump up on to a pile of gym mats and down to the ground.,jump,downwards,392,"[('jump', 'downwards')]",2,3,5
v_aS6Qv9N5mG0_2_26,aS6Qv9N5mG0,2.67,26.7,pass,back, Many people watch on the sidelines an the people pass a bad mitten back and fourth to one another.,pass,backwards,603,"[('pass', 'backwards')]",0,38,80
v_vWde8sMxe1w_27_89,vWde8sMxe1w,27.02,89.41,run,fast," He prepares, then runs fast before long jumping over the bar.",run,quickly,1860,"[('run', 'quickly')]",1,5,12
v_O0KUnuhLwj0_17_106,O0KUnuhLwj0,17.95,106.01,smoke,fast, The man puts a cigarette in his mouth and smokes the cigarette fast.,smoke,quickly,2668,"[('smoke', 'quickly')]",1,89,532
v_k4a5XXRYKK4_14_45,k4a5XXRYKK4,14.2,45.09,step,in, Several people watch on the sidelines  as the game continues and a ref steps in to make a call.,step,in,930,"[('step', 'in')]",6,16,78
v_furUOKw0Qzs_91_134,furUOKw0Qzs,91.51,134.16,put,on, He screws in the new one and puts the hubcap back on.,put,on,1076,"[('put', 'on')]",15,13,42
v_Jdtr90RIkHk_0_5,Jdtr90RIkHk,0.0,5.69,ride,indoors,A man is riding a skateboard indoors and rides it onto a short standing pole on the ground.,ride,indoor,151,"[('ride', 'indoor')]",11,10,157
v_O2Vd29Slt7g_35_67,O2Vd29Slt7g,35.29,67.41,walk,back,"  The dance moves end with more high kicks, head stands and semi martial art moves, as the camera circles the man, as the man finishes, and walks, with back to camera, to the edge of the roof again.",walk,backwards,801,"[('walk', 'backwards')]",0,1,32
v_tuhHQ-lHIs4_45_51,tuhHQ-lHIs4,45.92,51.18,throw,back, A boy in green throws the ball and the blue team runs to throw several balls back.,throw,backwards,151,"[('throw', 'backwards')]",0,9,3
v_-e9e4ke_wJk_0_22,-e9e4ke_wJk,0.0,22.85,wash,outside,Ladies are washing clothes outside in a basin.,wash,outdoor,651,"[('wash', 'outdoor')]",3,22,425
v_HXn5ZpSEMqg_33_57,HXn5ZpSEMqg,33.39,57.32,snap,in, He sticks a pin in and snaps his ski in.,separate,in,722,"[('separate', 'in')]",6,83,397
v_8lhODyltF2Q_94_102,8lhODyltF2Q,94.17,102.07,drive,up,  The person on the mower drives up to the roadway.,drive,upwards,241,"[('drive', 'upwards')]",5,34,404
v_7xpkFhlxo2Q_53_127,7xpkFhlxo2Q,53.03,127.45,start,constantly,The game never goes for very long because it keeps rolling on the floor and they have to stop and start over constantly.,start,continuously,2185,"[('start', 'continuously')]",7,20,584
v_rqnzzNYt2cE_103_173,rqnzzNYt2cE,103.83,173.06,ride,continuously, The man rides a skateboard continuously around the area and ends by meeting up with the first man.,ride,continuously,2099,"[('ride', 'continuously')]",7,10,134
v_uJuGXnGqozs_16_46,uJuGXnGqozs,16.69,46.56,hold,up, She continues spinning around and ends up jumping down and smiling while holding her arms up.,hold,upwards,720,"[('hold', 'upwards')]",5,31,67
v_59R_1aBnFn4_4_6,59R_1aBnFn4,4.48,6.18,throw,down, The one thrown down covers his head.,throw,downwards,58,"[('throw', 'downwards')]",2,9,156
v_L9ons75VGCg_90_154,L9ons75VGCg,90.58,154.35,row,fast,"Now they are showing canoes with two men racing and they are also rowing very fast, and then teams of 4 men begin to race.",paddle,quickly,1538,"[('paddle', 'quickly')]",1,30,140
v_1wjnveHAhGE_68_127,1wjnveHAhGE,68.83,127.84,look,off, The men continuously moves around on the machine while looking off into the distance.,look,off,1771,"[('look', 'off')]",13,2,18
v_IXUh06YCtjw_0_83,IXUh06YCtjw,0.42,83.13,set,down,"A hand holding a cup of coffee, sets the cup, with coffee in it, down, and a dog drinks the rest of the coffee from the cup.",set,downwards,2490,"[('set', 'downwards')]",2,57,38
v_BnAG37ecNbA_43_70,BnAG37ecNbA,43.41,70.59,lean,back,"The woman puts the razor handle back in her mouth and tries to shave again but it falls out of her mouth and she drops her head in frustration then leans back on the bed, laughs, and then crosses her arms.",tilt,backwards,811,"[('tilt', 'backwards')]",0,17,52
v_QdTUPBtxAV0_1_3,QdTUPBtxAV0,1.76,3.25,slide,down,Then two other children behind him that are little girls slide down.,move,downwards,60,"[('move', 'downwards')]",2,0,66
v_173d8EtsIpE_29_38,173d8EtsIpE,29.01,38.36,walk,back,The men walk back into position to the center of the court and begin another session.,walk,backwards,272,"[('walk', 'backwards')]",0,1,32
v_ZojEQYIV_o8_22_128,ZojEQYIV_o8,22.85,128.16,stand,outside,A man is standing outside painting a dresser.,stand,outdoor,3179,"[('stand', 'outdoor')]",3,4,19
v_CgWVpLVd16o_12_22,CgWVpLVd16o,12.89,22.04,run,in, A little boy runs in and grabs the skateboard and walks away with it while the young man is still writhing in pain.,run,in,280,"[('run', 'in')]",6,5,112
v_nIfYhQHFWZI_15_23,nIfYhQHFWZI,15.6,23.17,run,down, He continues running down and jumping into a mat.,run,downwards,241,"[('run', 'downwards')]",2,5,319
v_qMj2sCoRHqY_94_112,qMj2sCoRHqY,94.25,112.02,move,vigorously, The man vigorously moves the harmonica back and forth over the entire range of notes from going from one end immediately back to the other.,move,quickly,432,"[('move', 'quickly')]",1,0,81
v_eFbZ0_TJLE0_94_113,eFbZ0_TJLE0,94.14,113.42,lift,gently," The man gently lifts and sets the boys back down, as they are unable to fight them.",raise,gently,570,"[('raise', 'gently')]",16,19,533
v_hi4aLY1ajTY_100_134,hi4aLY1ajTY,100.95,134.59,move,quickly, She moves around quickly in the pool and jumps in several times.,move,quickly,1018,"[('move', 'quickly')]",1,0,81
v_aOTtBZynDOQ_51_79,aOTtBZynDOQ,51.39,79.67,sprint,aggressively, The athlete then increases his speed by sprinting aggressively from a longer distance and then doing the side steps prior to tossing the Javelin.,run,firmly,840,"[('run', 'firmly')]",12,5,613
v_9GwsrWUq7mY_15_48,9GwsrWUq7mY,15.49,48.69,ride,down, The people hold their hands up and smile while still riding down.,ride,downwards,991,"[('ride', 'downwards')]",2,10,79
v_mZ1Di2gg-I4_5_43,mZ1Di2gg-I4,5.23,43.9,start,slowly,The woman slowly starts to move and does various karate movements in slow motion that it almost looks like a dance.,start,slowly,1141,"[('start', 'slowly')]",8,20,58
v_3osNjmYjTGg_7_28,3osNjmYjTGg,7.8,28.09,make,barely, The man just barely makes his body over the rope.,make,partially,632,"[('make', 'partially')]",9,37,216
v_lyjz4sNglQg_34_78,lyjz4sNglQg,34.68,78.31,move,quickly, People move around quickly decorating the tree.,move,quickly,1319,"[('move', 'quickly')]",1,0,81
v_QLsdBUBpz_8_0_11,QLsdBUBpz_8,0.44,11.82,look,back,A small child is seen sitting on top of a slide and looking back towards the camera.,look,backwards,330,"[('look', 'backwards')]",0,2,2
v_9YnYdsmjkIY_4_47,9YnYdsmjkIY,4.03,47.78,play,occasionally,"  A bald man sits in a wooden chair and talks to the camera while holding, pointing to and occasionally playing a harmonica in his hands.",play,periodically,1289,"[('play', 'periodically')]",18,6,328
v_Jm1y_W7RLSI_60_158,Jm1y_W7RLSI,60.59,158.02,rub,continuously, The woman continuously rubs lotion all into her face and ends by looking into the camera.,spread,continuously,2942,"[('spread', 'continuously')]",7,27,116
v_tgdLeBX7aXk_0_18,tgdLeBX7aXk,0.0,18.76,play,outside,People are playing cricket together outside.,play,outdoor,542,"[('play', 'outdoor')]",3,6,7
v_-7wfTI8Qv1Q_0_8,-7wfTI8Qv1Q,0.24,8.04,ride,vigorously, Another small child rides a swing more vigorously.,ride,quickly,240,"[('ride', 'quickly')]",1,10,149
v_bmWICdhvyJw_12_56,bmWICdhvyJw,12.35,56.13,flip,forward," She balances on the beam, then flips forward and backward several times.",turn,forwards,1321,"[('turn', 'forwards')]",4,7,251
v_lEGetBydfl4_0_2,lEGetBydfl4,0.0,2.7,stand,outside,A man is standing outside in a yard.,stand,outdoor,30,"[('stand', 'outdoor')]",3,4,19
v_3am00ii0n-o_57_108,3am00ii0n-o,57.54,108.69,look,down, The lady plays a flute while looking down a the notes on the papers.,look,downwards,1530,"[('look', 'downwards')]",2,2,62
v_MJZjSHG6tBY_71_173,MJZjSHG6tBY,71.73,173.72,sing,inside, Then people walk to a bar  and sing inside drinking beer.,sing,indoor,2550,"[('sing', 'indoor')]",11,84,385
v_E5zIMqTj4nc_25_97,E5zIMqTj4nc,25.99,97.72,move,backwards, He then moves himself backwards while still moving down the hill and speaking to the camera.,move,backwards,2159,"[('move', 'backwards')]",0,0,83
v_MXDeLfF5rok_18_37,MXDeLfF5rok,18.45,37.74,move,quickly, The camera is quickly moving across a large body of water.,move,quickly,478,"[('move', 'quickly')]",1,0,81
v_oVPFTkC4-Lc_20_70,oVPFTkC4-Lc,20.75,70.33,dance,backwards, The girl dances backwards cleaning the floor.,dance,backwards,373,"[('dance', 'backwards')]",0,32,605
v_yDCZNNI3tDo_0_16,yDCZNNI3tDo,0.0,16.71,look,down,A lady is talking to the camera then she laughs and looks down and the camera focuses elsewhere.,look,downwards,480,"[('look', 'downwards')]",2,2,62
v_vbWdGj1sfO8_4_7,vbWdGj1sfO8,4.1,7.14,bring,up, She brings her arms up and her legs up to the center of her body.,carry,upwards,75,"[('carry', 'upwards')]",5,21,306
v_RVZprJDJz1U_1_23,RVZprJDJz1U,1.68,23.17,spray,down,A close up of a chair is shown with a person spraying it down.,spray,downwards,660,"[('spray', 'downwards')]",2,70,275
v_8WFB_LUOx4k_0_33,8WFB_LUOx4k,0.0,33.06,stand,outside,A camera captures several shots of sites as well as people standing outside drinking and celebrating.,stand,outdoor,990,"[('stand', 'outdoor')]",3,4,19
v_KyrDumISv4A_53_72,KyrDumISv4A,53.57,72.15,move,back, The girls move back to the beginning performing tricks.,move,backwards,569,"[('move', 'backwards')]",0,0,83
v_HfpCQGe9eA0_24_27,HfpCQGe9eA0,24.93,27.68,walk,backwards, The guy walks backwards on the tight rope.,walk,backwards,91,"[('walk', 'backwards')]",0,1,32
v_C10_qXWxpsk_1_25,C10_qXWxpsk,1.84,25.37,thrust,up, She starts off by showing a handstand as she stands on her two hands and thrusts her body up.,press,upwards,721,"[('press', 'upwards')]",5,15,366
v_hCJTKVzkYFE_29_32,hCJTKVzkYFE,29.86,32.97,stand,outside,  A group of children stand outside on small stands holding polo sticks in an instructor led outdoor course.,stand,outdoor,73,"[('stand', 'outdoor')]",3,4,19
v_ybFvomdhW2Y_0_18,ybFvomdhW2Y,0.0,18.31,ride,speedily,A woman is speedily riding a recumbent bike in the kitchen.,ride,quickly,452,"[('ride', 'quickly')]",1,10,149
v_7EEpIeXhO54_2_46,7EEpIeXhO54,2.1,46.99,walk,in,A large pool is seen followed by a person walking in and falling off a board.,walk,in,1319,"[('walk', 'in')]",6,1,36
v_AbVuOBhG634_0_48,AbVuOBhG634,0.0,48.06,stand,outside,"A woman is standing outside, talking to the camera.",stand,outdoor,1440,"[('stand', 'outdoor')]",3,4,19
v_JksdZ0YMkoQ_90_126,JksdZ0YMkoQ,90.96,126.59,drive,on, Otherwise it would be dangerous to drive on if they are loose.,drive,on,1080,"[('drive', 'on')]",15,34,330
v_50nJ8UkOGwg_40_116,50nJ8UkOGwg,40.11,116.32,look,off, The person rides through rough waves and looks off in the distance.,look,off,1900,"[('look', 'off')]",13,2,18
v_dKiy-7TZqeI_6_11,dKiy-7TZqeI,6.14,11.66,tie,aggressively, he aggressively ties the rope around the cow and then runs off.,secure,firmly,120,"[('secure', 'firmly')]",12,58,380
v_ShKrNPaSdhY_0_9,ShKrNPaSdhY,0.0,9.4,move,fast,A man is looking out of an opened window of a very fast moving train surrounded by snow and a lot of trees.,move,quickly,271,"[('move', 'quickly')]",1,0,81
v__KOVk8iGbrA_96_113,_KOVk8iGbrA,96.09,113.47,pierce,quickly, The man then quickly pierces a part of her ear and then her belly button.,stab,quickly,426,"[('stab', 'quickly')]",1,88,546
v_PzeM5iOLQnk_59_86,PzeM5iOLQnk,59.58,86.07,put,on,"
The man puts the handlebars back on.",put,on,809,"[('put', 'on')]",15,13,42
v_fTQYGNJpSUk_6_21,fTQYGNJpSUk,6.38,21.86,throw,down,"Shortly after, a young female begins talking while and throws down a curling object.",throw,downwards,376,"[('throw', 'downwards')]",2,9,156
v_eXMF6Skt2To_55_60,eXMF6Skt2To,55.94,60.53,fall,hard, A man falls off his bike hard.,fall,firmly,151,"[('fall', 'firmly')]",12,12,147
v_FxGXQIH3-RQ_26_40,FxGXQIH3-RQ,26.37,40.75,bring,back," The man throws a frisbee and the dog runs, catches it and brings it back.",carry,backwards,416,"[('carry', 'backwards')]",0,21,24
v_W2Wjbhsuacw_5_11,W2Wjbhsuacw,5.67,11.24,burn,quick, It is catching nicely and the woods is burning quick.,burn,quickly,180,"[('burn', 'quickly')]",1,106,360
v_NwfosNrFnwk_0_14,NwfosNrFnwk,0.0,14.68,run,quickly,A man holding a pole runs quickly towards the finish line and throws it quite far.,run,quickly,352,"[('run', 'quickly')]",1,5,12
v_IJ2m8Bi3LVE_82_161,IJ2m8Bi3LVE,82.23,161.44,put,slowly, He then mixes the liquids with the contacts and puts them slowly into his eye while looking at the camera.,put,slowly,2368,"[('put', 'slowly')]",8,13,269
v_jAk-vBePtTU_35_116,jAk-vBePtTU,35.42,116.51,play,continuously, He begins playing the drums with his hands continuously.,play,continuously,2434,"[('play', 'continuously')]",7,6,104
v_6O5UcjQMwoQ_8_23,6O5UcjQMwoQ,8.19,23.31,play,quickly, He is quickly playing the drums and cymbals.,play,quickly,450,"[('play', 'quickly')]",1,6,89
v_t3eRbi1Uk5E_120_186,t3eRbi1Uk5E,120.1,186.2,jump,back," Some are running, others jumping, then back to the ellipticals.",jump,backwards,1979,"[('jump', 'backwards')]",0,3,25
v_T97WL2cKD6M_37_58,T97WL2cKD6M,37.25,58.65,push,in, She pushes the machine in and out as she plays the keyboard.,press,in,623,"[('press', 'in')]",6,15,311
v_pPn5f_ked3s_4_6,pPn5f_ked3s,4.22,6.04,run,fast, The runner runs down the turf super fast.,run,quickly,52,"[('run', 'quickly')]",1,5,12
v_8-WiWyjqAv4_22_30,8-WiWyjqAv4,22.8,30.71,pull,back, The person continues paddling and is then pulled back by a rope and his arms up cheering.,pull,backwards,243,"[('pull', 'backwards')]",0,8,154
v_S4ppfXBp5o0_109_140,S4ppfXBp5o0,109.35,140.19,lift,slightly," He struggles to lift the weight bar, lifts it slightly and then drops it down.",raise,partially,933,"[('raise', 'partially')]",9,19,61
v_pzkwJYJol7o_82_159,pzkwJYJol7o,82.94,159.5,paddle,fast, They try to win by paddling as fast as possible.,paddle,quickly,1925,"[('paddle', 'quickly')]",1,30,140
v_Y7gywSk5i0M_6_9,Y7gywSk5i0M,6.62,9.4,jump,down, The girl then jumps down and cheers off to the camera.,jump,downwards,91,"[('jump', 'downwards')]",2,3,5
v_05BGDQvQ2YM_0_86,05BGDQvQ2YM,0.0,86.01,move,forward,A small group of people are seen riding around a bumper car arena and crashing into one another while the camera effects move forward and backwards a frame.,move,forwards,2580,"[('move', 'forwards')]",4,0,77
