clip_id,youtube_id,start_time,end_time,action,adverb,sentence,clustered_action,clustered_adverb,rgb_frames,action_adv,adverb_label,action_label,action_adv_label
video2805,vXQqpm2WRlQ,138.15,150.15,cook,properly,an unseen woman explains how to properly cook pasta,cook,properly,361,"[('cook', 'properly')]",6,11,34
video225,umnIl5HKIZA,530.65,547.28,cook,properly,a woman with a british accent specifies how not to overcook the greens in her recipe she is currently working on at her stove as well as how to properly cook the prawns,cook,properly,511,"[('cook', 'properly')]",6,11,34
video9982,vxF1n96cpHU,52.81,66.45,cook,properly,popular tv personality and chef gordon ramsey demonstrating how to properly cook sirloin steak in a pan,cook,properly,350,"[('cook', 'properly')]",6,11,34
video9399,VjZriXbCmuw,223.97,235.13,cut,nicely,vegetables are nicely cut and placed in  a bowl kept in the table,cut,properly,301,"[('cut', 'properly')]",6,30,54
video3120,_Zq-OHCNx7o,5.37,25.45,grip,properly,instruction about how to properly grip a ping pong bat are given by a man standing alone in a room,hold,properly,502,"[('hold', 'properly')]",6,17,4
video1656,yK-v7B0H4wM,40.75,59.71,grip,properly,a man is explaining how to properly grip a baseball,hold,properly,570,"[('hold', 'properly')]",6,17,4
video21,SF8G--iZN4U,75.19,103.52,grip,properly,a man discusses how to properly grip and hold a tennis racket,hold,properly,840,"[('hold', 'properly')]",6,17,4
video8535,sR2R8thMzUo,6.88,17.46,land,perfectly,a video game man jumps his dirt bike off the roof of a building and lands perfectly while facing backwards on the street belong before driving forward again,land,properly,264,"[('land', 'properly')]",6,86,334
video7854,sTieiyDf_Rg,4.69,23.17,play,nicely,a person is playing a colourful video game very nicely,play,properly,570,"[('play', 'properly')]",6,3,294
video9231,xC6G0GIKTJE,437.88,465.28,play,nicely,a person is playing with barbie toys very nicely,play,properly,843,"[('play', 'properly')]",6,3,294
video8359,wF6KCwD34iU,411.56,432.41,play,nicely,a boy is playing in a sea waves very nicely without fear,play,properly,631,"[('play', 'properly')]",6,3,294
video5513,U1fSZDZnDvw,142.72,162.11,ride,perfectly,a jockey in blue and white rides a beautiful dark horse perfectly through the obstacle course to much applause,ride,properly,601,"[('ride', 'properly')]",6,10,71
video2994,AphM9UNdhgY,14.73,31.15,shoot,perfectly,the player shoots the ball perfectly,shoot,properly,511,"[('shoot', 'properly')]",6,34,219
video2882,u0OzkvXXpLM,0.0,23.95,apply,properly,two women are talking to each other about how to apply make up properly,spread,properly,552,"[('spread', 'properly')]",6,36,212
video7407,ylQqH6Kfyno,116.91,136.14,explain,nicely,a person is explaining about its video camera very nicely,talk,properly,480,"[('talk', 'properly')]",6,2,95
video8646,UzFoThs2Qpw,100.81,111.49,chop,quickly,a man in a black shirt quickly chopping various vegetables,cut,quickly,276,"[('cut', 'quickly')]",1,30,408
video8387,j3Sk8ZnAiEA,27.47,37.62,cut,rapidly,a red onion is rapidly cut by a chef,cut,quickly,300,"[('cut', 'quickly')]",1,30,408
video7886,UgO4jE-puiE,52.43,81.88,slice,slowly,a man is slicing a potato slowly on a dark wooden cutting board,cut,slowly,697,"[('cut', 'slowly')]",4,30,328
video3833,XpUUgOUReoU,104.15,116.41,consume,slowly,in a desert a large black snake slowly consumes a smaller brown snake,eat,slowly,289,"[('eat', 'slowly')]",4,26,48
video4265,7I0JgHFTrQw,41.09,51.47,fold,quickly,hands fold paper quickly,fold,quickly,302,"[('fold', 'quickly')]",1,49,277
video7562,sEuDKzP_MKI,28.41,51.07,slam,quickly,in true nasa style the lid was quickly slammed shut on this in an attempt to keep it from the public,hit,quickly,690,"[('hit', 'quickly')]",1,12,72
video4474,YQNLyJ8SApk,177.49,196.61,volley,vigorously,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net,hit,quickly,476,"[('hit', 'quickly')]",1,12,72
video3872,YWpB0HlPXuA,186.21,197.49,volley,vigorously,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net,hit,quickly,277,"[('hit', 'quickly')]",1,12,72
video6204,VNe8x9G1BCk,54.37,64.61,beat,fast,the big man fight with more persons and beat them fast,hit,quickly,301,"[('hit', 'quickly')]",1,12,72
video6260,uNnnCZoDSNY,364.65,384.29,volley,vigorously,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net,hit,quickly,501,"[('hit', 'quickly')]",1,12,72
video2860,W4oIrtzDIcQ,7.62,33.18,hit,vigorously,two men hit a tennis ball back and forth vigorously in an attempt to score a point,hit,quickly,781,"[('hit', 'quickly')]",1,12,72
video6187,XD4CccRdfCA,132.38,156.42,volley,vigorously,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net,hit,quickly,577,"[('hit', 'quickly')]",1,12,72
video3724,8wI7U2eec6E,123.18,145.25,move,quickly,a woman plays a grand piano while things around her move very quickly,move,quickly,329,"[('move', 'quickly')]",1,4,44
video6441,VXvb3vw6BxQ,676.42,697.61,move,fast,a car racing video game shows a car on the streets of a city moving fast,move,quickly,631,"[('move', 'quickly')]",1,4,44
video5609,uQ8f_5PZWEI,440.29,453.03,move,fast,the bike riders in the globe in circus moving fast with flashlights and creates a spectacular scene,move,quickly,392,"[('move', 'quickly')]",1,4,44
video5773,TjLCJKoot4U,113.53,126.53,move,fast,a mountain lion runs along a rocky river bank trying to catch a bear cub trapped on a log in the fast moving water,move,quickly,325,"[('move', 'quickly')]",1,4,44
video7530,vhx_wocfVxA,106.99,117.77,move,quickly,pink starfish type animals move quickly across the sea s floor,move,quickly,332,"[('move', 'quickly')]",1,4,44
video3690,XWmw4mopa_o,18.58,32.71,move,fast,there is some vehicle is moving very fast through the forest,move,quickly,210,"[('move', 'quickly')]",1,4,44
video1375,wETgdf9FM-4,146.25,161.93,move,fast,a car is moving very fast in a road with snow covered,move,quickly,376,"[('move', 'quickly')]",1,4,44
video2818,xfPvtIOs5IA,94.84,105.02,move,fast,a boat is moving fast as they see shark attacking it,move,quickly,332,"[('move', 'quickly')]",1,4,44
video9344,3GQB-1NbjQE,114.19,125.47,move,fast,video game showing a car moving fast,move,quickly,331,"[('move', 'quickly')]",1,4,44
video2869,4TshFWSsrn8,198.62,210.67,move,fast,a person is moving fast in a car,move,quickly,287,"[('move', 'quickly')]",1,4,44
video1595,vG8SDYb7ZMQ,331.08,354.4,move,fast,a fast moving train in the tracks some train and the platforms are seen few goods train standing,move,quickly,690,"[('move', 'quickly')]",1,4,44
video2487,vscUcqrwQ98,15.4,34.35,move,fast,a railway track and train moving on track fast person in white dress color sitting peeping outside displaying on screen,move,quickly,380,"[('move', 'quickly')]",1,4,44
video3476,ZFcanpNarEg,109.49,139.45,move,fast,a car moving on road fast racing wearing helmet driving displaying on screen,move,quickly,750,"[('move', 'quickly')]",1,4,44
video9246,UnKJL_ifwkk,49.57,60.01,move,quickly,a corn field moves quickly past the camera there is a shot of a city and then of a double-decker passenger train,move,quickly,277,"[('move', 'quickly')]",1,4,44
video8397,sxPOc6v60kI,0.0,27.01,move,rapidly,an animal s head is speaking by moving its lips rapidly,move,quickly,811,"[('move', 'quickly')]",1,4,44
video6317,sWU3LpjYp7M,13.96,35.48,move,fast,race cars are moving fast in a straight road,move,quickly,660,"[('move', 'quickly')]",1,4,44
video4045,2lCA3T--IfU,820.73,837.05,move,fast,the video game featured a fast moving vehicle,move,quickly,511,"[('move', 'quickly')]",1,4,44
video4679,YNOQa-5B86A,43.53,59.65,move,fast,the trucks moving fast in the highway where in the background heavy storm is coming fast,move,quickly,400,"[('move', 'quickly')]",1,4,44
video6256,yCbPaWD0Gvc,372.75,383.23,move,fast,race cars are moving fast in a straight road,move,quickly,331,"[('move', 'quickly')]",1,4,44
video741,xW28F8QRVVo,255.3,265.45,move,fast,beautiful scenery moving fast as men dig tunnels,move,quickly,301,"[('move', 'quickly')]",1,4,44
video3225,sKPrwY0Ycno,10.36,36.35,move,fast,water flows and clouds are moving very fast and the mountains are crossed,move,quickly,781,"[('move', 'quickly')]",1,4,44
video7197,1NnyVc8r2SM,64.95,75.91,move,quickly,a man is moving quickly around other men,move,quickly,265,"[('move', 'quickly')]",1,4,44
video4526,V22Ll4jQ_zc,32.85,51.35,move,fast,a vehicle moves fast on the road and the outside scenery are visible through the side glasses,move,quickly,572,"[('move', 'quickly')]",1,4,44
video8788,Wr38l4JFgHQ,69.71,88.41,move,fast,a cartoon  game firing gun shot moving fast killing  displaying on screen,move,quickly,570,"[('move', 'quickly')]",1,4,44
video1729,Y3GwvN5W1dE,337.05,351.4,move,fast,something is moving on screen very fast cannot recognize what it is,move,quickly,422,"[('move', 'quickly')]",1,4,44
video8768,SOomDInRR1o,160.64,174.89,move,fast,men moving fast over the rocks of a cliff mountain under overcast sky,move,quickly,422,"[('move', 'quickly')]",1,4,44
video1090,tXkYu9kVEb8,603.65,629.41,move,slow,the people are walking along a very slow moving river bed,move,slowly,782,"[('move', 'slowly')]",4,4,100
video5434,C_aVC2Ut93k,81.67,96.93,move,slowly,a toy dinosaur is dressed in pink and moving slowly,move,slowly,227,"[('move', 'slowly')]",4,4,100
video9875,sn0J9o2Kazk,0.0,18.61,move,slowly,the men slowly move around the building as the music plays,move,slowly,451,"[('move', 'slowly')]",4,4,100
video5783,Aynyb0hP8Vk,42.25,54.65,move,slowly,a car is moving forward slowly,move,slowly,362,"[('move', 'slowly')]",4,4,100
video4190,TroBbXmAeoc,317.78,336.17,move,slowly,a car is moving slowly from low land to little high land and comes down,move,slowly,457,"[('move', 'slowly')]",4,4,100
video5813,8Scu9nhy3TY,85.05,96.43,pass,fast,a player passing fast in soccer,pass,quickly,333,"[('pass', 'quickly')]",1,41,65
video3313,wnPQ2XT8Qvw,233.08,258.41,pass,fast,an icy mountain is showing with the time passing by really fast,pass,quickly,751,"[('pass', 'quickly')]",1,41,65
video5017,sXuiWFNbrug,6.05,21.71,flow,fast,a stream calmly flows through exposed rocks from a sunlit wooded area to a shadier spot where it flows faster and turns into bubbling white water,pour,quickly,451,"[('pour', 'quickly')]",1,23,128
video1199,T-sy6rPJBj4,304.22,315.56,pour,slowly,someone pours a spoon of sugar slowly into a cup,pour,slowly,331,"[('pour', 'slowly')]",4,23,103
video9498,V9Hh6nvns_c,319.49,331.33,place,quickly,a tire from a racing car is quickly being placed on a wheel,put,quickly,301,"[('put', 'quickly')]",1,18,306
video9837,xQYuy0-upfw,378.29,390.24,run,fast,a gun is running faster,run,quickly,361,"[('run', 'quickly')]",1,1,26
video2363,UozWJTuhbMQ,113.06,127.57,run,fast,lots of ants running fast in leaves at forest,run,quickly,423,"[('run', 'quickly')]",1,1,26
video220,wgokBKbxFAM,174.79,188.27,run,fast,person is running so fast on the street and trying to escape,run,quickly,420,"[('run', 'quickly')]",1,1,26
video5773,TjLCJKoot4U,113.53,126.53,run,fast,the flowing river a jaquale is fast running and the crocodile is pass away,run,quickly,325,"[('run', 'quickly')]",1,1,26
video9702,XBH1dcHoL6Y,124.58,134.75,run,fast,the person runs fast  as the baby sits on the floor in the cartoon,run,quickly,302,"[('run', 'quickly')]",1,1,26
video9610,Wtky_SUttZc,10.61,25.41,run,fast,group of horses are running fast on the grass,run,quickly,450,"[('run', 'quickly')]",1,1,26
video7773,U5kdQeYBRYg,234.01,259.17,run,fast,the horses are running very very fast and want the first place,run,quickly,626,"[('run', 'quickly')]",1,1,26
video5562,XR3jSZTPJ7c,65.68,76.01,run,fast,the men run really fast on the outdoor track wearing shorts,run,quickly,330,"[('run', 'quickly')]",1,1,26
video9806,WIpIMMg7Wow,333.49,343.69,run,speedly,the car driver is running their car in very speedly through the mountain road,run,quickly,250,"[('run', 'quickly')]",1,1,26
video9884,y14Nhu4sBJA,769.32,790.8,run,fast,a running race athletes running very fast while the person with 406 wins the race,run,quickly,633,"[('run', 'quickly')]",1,1,26
video3129,SZaoC1YcGMw,18.33,31.05,run,fast,person is running fast  on the fallen trees,run,quickly,390,"[('run', 'quickly')]",1,1,26
video6471,wSpLHsGk4so,146.93,159.29,run,fast,the players are running so fast and one woman is falling down,run,quickly,326,"[('run', 'quickly')]",1,1,26
video4329,UU83bvXtY20,74.12,84.77,run,fast,in the track the athelets are ran very fast and ready change their baton to their team for relay item,run,quickly,302,"[('run', 'quickly')]",1,1,26
video6542,XtIkC5y538g,186.97,207.12,run,fast,the woman in red shirt is running fast on the end,run,quickly,630,"[('run', 'quickly')]",1,1,26
video9073,SjeHpIPIsMc,154.45,169.55,run,fast,mens running race players running so fast for championship,run,quickly,452,"[('run', 'quickly')]",1,1,26
video8170,xuJtaSnmgn0,82.75,95.08,run,quickly,in a virtual game of football a player runs down the field quickly,run,quickly,390,"[('run', 'quickly')]",1,1,26
video973,w6_eXUI0Bds,56.84,67.68,run,rapidly,a man in dark athletic clothing runs rapidly down a track,run,quickly,331,"[('run', 'quickly')]",1,1,26
video1653,wEhCTi8l7nM,0.0,14.16,run,fast,players run around fast in a rugby match while coaches around,run,quickly,421,"[('run', 'quickly')]",1,1,26
video4025,SSKTEfc9Ulc,205.85,224.93,run,fast,the brown dog is running so fast in the mountain,run,quickly,477,"[('run', 'quickly')]",1,1,26
video978,UjQsclAlXvk,425.41,437.41,run,fast,the players are running so fast and holding the ball,run,quickly,361,"[('run', 'quickly')]",1,1,26
video7868,xgKjp1pq7iI,402.97,413.21,run,fast,a car is running faster on the road,run,quickly,277,"[('run', 'quickly')]",1,1,26
video9118,yLVLScf27ys,110.36,127.04,run,quickly,track and field athletes run quickly around a track and over hurdles,run,quickly,511,"[('run', 'quickly')]",1,1,26
video4526,V22Ll4jQ_zc,32.85,51.35,run,fast,a small baby is there and a car is running faster,run,quickly,572,"[('run', 'quickly')]",1,1,26
video2948,xlXk49Mh7go,45.59,57.64,run,fast,a man running faster on the snow,run,quickly,360,"[('run', 'quickly')]",1,1,26
video5089,uK52LAnmNIk,2.12,16.8,run,fast,a car is running faster on the ground,run,quickly,421,"[('run', 'quickly')]",1,1,26
video5742,z1nSVw6W5hI,116.12,134.1,run,fast,a little boy is  pick the bat  and hit the ball and  run fast,run,quickly,432,"[('run', 'quickly')]",1,1,26
video8356,xQYuy0-upfw,351.23,378.29,run,fast,a cartoon  game firing gun shot moving fast running  displaying on screen,run,quickly,810,"[('run', 'quickly')]",1,1,26
video5377,YBmmD1Icpjw,100.55,111.79,run,fast,the camera is running fast showing all the way forestslandscapes and gardens,run,quickly,330,"[('run', 'quickly')]",1,1,26
video8718,tE24AbeRXsk,217.67,242.26,run,fast,a small white dog runs very fast down a country road,run,quickly,602,"[('run', 'quickly')]",1,1,26
video5940,xCnqc_rZX88,36.48,59.65,run,fast,theire is a car race going on all cars are running fast overtaking each other,run,quickly,690,"[('run', 'quickly')]",1,1,26
video5830,wv5m1-9J0hM,97.24,111.63,run,fast,a man running very fast in the ground,run,quickly,419,"[('run', 'quickly')]",1,1,26
video1356,xCnqc_rZX88,202.25,212.75,run,fast,theire is a car race going on all cars are running fast overtaking each other,run,quickly,300,"[('run', 'quickly')]",1,1,26
video1929,s_a0pwylgBA,49.45,61.49,run,fast,group of players are running fast and fighting for the ball,run,quickly,302,"[('run', 'quickly')]",1,1,26
video9973,TKn1cLn058U,70.37,86.37,run,fast,horse race on the grass field all the jockey trying to make the horse run fast,run,quickly,402,"[('run', 'quickly')]",1,1,26
video4711,vsrxsWAF3Nk,139.45,161.29,run,fast,rugby game is at its zenith of excitement and players run fast with the ball,run,quickly,553,"[('run', 'quickly')]",1,1,26
video2621,4nesGzBd4-I,68.65,85.33,run,fast,a character on a videogame is running very fast,run,quickly,512,"[('run', 'quickly')]",1,1,26
video835,xfPvtIOs5IA,30.14,52.57,swim,fast,a man is swimming the sea very fast,swim,quickly,661,"[('swim', 'quickly')]",1,40,41
video9830,vBnXYVK2dTQ,482.93,512.45,swim,slowly,a man is swimming slowly across a pool on his stomach,swim,slowly,750,"[('swim', 'slowly')]",4,40,393
video312,YT6hpnZ_xjI,8.13,24.33,take,quickly,a car revs its engines and runs its lights before quickly taking off down the street,take,quickly,401,"[('take', 'quickly')]",1,16,11
video939,4TshFWSsrn8,270.61,282.04,take,fast,a car takes a turn very fast,take,quickly,288,"[('take', 'quickly')]",1,16,11
video7616,0g6WL9MeWs0,18.05,30.29,take,fast,a car taking off fast from a stop sign,take,quickly,301,"[('take', 'quickly')]",1,16,11
video62,wz2qEGPQEtA,704.38,729.28,remove,quickly,a woman quickly removes makeup that s all over her body,take,quickly,751,"[('take', 'quickly')]",1,16,11
video5634,t5F4ZT7OZik,531.81,559.13,take,slowly,several nice sports cars take off very slowly from a red light,take,slowly,702,"[('take', 'slowly')]",4,16,289
video19,tkyX9RU3FDw,5.05,21.41,pace,fast,two men compete in a fast paced table tennis match,walk,quickly,406,"[('walk', 'quickly')]",1,0,3
video1608,XD4CccRdfCA,44.63,73.67,pace,fast,two people compete in a fast-paced game of table tennis,walk,quickly,697,"[('walk', 'quickly')]",1,0,3
video5450,yjyDs0q3KBE,253.59,266.05,pace,fast,a man wearing a suit is playing a fast-paced song on a piano,walk,quickly,391,"[('walk', 'quickly')]",1,0,3
video2216,ZBCnTKDdOus,452.65,470.09,pace,fast,fast-paced music scores pancake batter being drizzled over a hot pan and slowly browning,walk,quickly,450,"[('walk', 'quickly')]",1,0,3
video5789,szhf0-F8Lek,212.01,224.41,pace,fast,two guys play a fast paced game of table tennis,walk,quickly,302,"[('walk', 'quickly')]",1,0,3
video2800,YSCM2Cg4WTA,158.04,173.75,walk,fast,person is walking fast and wants to kill someone,walk,quickly,451,"[('walk', 'quickly')]",1,0,3
video3129,SZaoC1YcGMw,18.33,31.05,walk,fast,person is walking fast on the broken trees,walk,quickly,390,"[('walk', 'quickly')]",1,0,3
video7978,vtdWTLXEjVE,87.85,107.33,pace,fast,two men in blue shirts play a fast-paced game of badminton against a team of men wearing white shirts,walk,quickly,500,"[('walk', 'quickly')]",1,0,3
video6260,uNnnCZoDSNY,364.65,384.29,pace,fast,two competitors play a fast paced game of table tennis at a match with people cheering,walk,quickly,501,"[('walk', 'quickly')]",1,0,3
video5208,vRy5Ayt8xPk,672.15,695.34,pace,fast,a basketball sequence is displayed with a particularly fast paced action,walk,quickly,692,"[('walk', 'quickly')]",1,0,3
video5527,u_yJTZkO650,73.82,96.04,walk,slowly,a bare-chested man with a beard looks down at a woman with blonde hair while that same woman slowly walks forward in a white dress with gray overlay pinned at the shoulders,walk,slowly,691,"[('walk', 'slowly')]",4,0,20
video3185,sMptH7uAGjA,60.21,75.92,walk,slowly,a girl come in bikini and walks slowly on the beach a person open some door,walk,slowly,450,"[('walk', 'slowly')]",4,0,20
video3278,w1Qxxx2SQoo,0.0,25.89,walk,slowly,a guy slowly walking in a field then music starts,walk,slowly,628,"[('walk', 'slowly')]",4,0,20
video4828,6GzUoK8VDAE,52.7,66.53,walk,slowly,a man is slowly walking out to a football field,walk,slowly,421,"[('walk', 'slowly')]",4,0,20
video6566,b7BkJBZlEeo,107.92,133.65,walk,slowly,a dinosaur toy is walking slowly and creepy,walk,slowly,781,"[('walk', 'slowly')]",4,0,20
video5624,HS4faiNh72U,6.35,19.67,walk,slowly,a man walks slowly around a honda civic,walk,slowly,393,"[('walk', 'slowly')]",4,0,20
video1323,p0__fP7L53w,109.34,121.55,walk,slowly,clip of statue falling and men walking slowly,walk,slowly,288,"[('walk', 'slowly')]",4,0,20
video9334,C2XUlMJuxbE,42.21,58.29,walk,slowly,a minecraft player slowly walks up the stairs,walk,slowly,481,"[('walk', 'slowly')]",4,0,20
video3573,TbGI-o41r0o,159.55,170.38,walk,slowly,flint rider walks very slowly and suddenly try to escape from the soldiers who captured him,walk,slowly,265,"[('walk', 'slowly')]",4,0,20
video7922,VUUgx7JGWYc,47.55,60.55,walk,slowly,a group of llamas is slowly walking closer and closer,walk,slowly,391,"[('walk', 'slowly')]",4,0,20
video6899,8KsvRCI32b0,1413.69,1423.93,walk,slowly,a small clip from some serial or movie shown on sony tv channel where a man and a woman are slowly walking towards each other,walk,slowly,253,"[('walk', 'slowly')]",4,0,20
video110,7DNXUvHm-S8,102.94,119.17,walk,slowly,a woman walks slowly down a hallway before running into a scary man,walk,slowly,410,"[('walk', 'slowly')]",4,0,20
video8017,XSKo3DgIBuk,0.0,28.68,walk,slowly,the players are walking slowly after the race finished,walk,slowly,841,"[('walk', 'slowly')]",4,0,20
video3532,b10UMtraFRw,256.66,271.41,sit,quietly,several politicians are sitting quietly,sit,quietly,450,"[('sit', 'quietly')]",16,8,244
video7234,vqoEdmBumgc,4.15,14.23,sit,quietly,a man is speaking to an attractive lady on television the other man sits quietly,sit,quietly,300,"[('sit', 'quietly')]",16,8,244
