clip_id,youtube_id,start_time,end_time,action,adverb,sentence,clustered_action,clustered_adverb,rgb_frames,action_adv,adverb_label,action_label,action_adv_label
video3185,sMptH7uAGjA,60.21,75.92,walk,in,there is a hot woman is walking in to the beach,walk,in,450,"[('walk', 'in')]",3,0,31
video5562,XR3jSZTPJ7c,65.68,76.01,run,fast,the men run really fast on the outdoor track wearing shorts,run,quickly,330,"[('run', 'quickly')]",1,1,26
video3266,Z32sAmV48C0,165.51,193.47,pull,slowly,monster tuck is slowly pulling a school bus then the bus starts to pull and drags the monster truck,pull,slowly,841,"[('pull', 'slowly')]",4,20,112
video5837,wsgsQ_1QFBs,21.31,45.51,roll,outside,a small dog on a porch is rolling over outside,roll,outdoor,722,"[('roll', 'outdoor')]",0,29,238
video9849,Ndonnv8iHhU,129.69,139.93,burn,correctly,how to burn a fire correctly,burn,properly,251,"[('burn', 'properly')]",6,76,444
video3644,Xm49yEL6ca4,45.09,56.64,roll,in,beautiful blue waves are rolling in to shore,roll,in,331,"[('roll', 'in')]",3,29,83
video8273,tmOO7zCJHVM,460.53,471.77,drive,fast,a men is driving car very fast and while driving he is talking,drive,quickly,276,"[('drive', 'quickly')]",1,5,29
video2963,wI6VyDDa1tA,151.73,163.17,hold,inside,someone is holding an electronic device inside,hold,indoor,300,"[('hold', 'indoor')]",2,17,216
video9806,WIpIMMg7Wow,333.49,343.69,run,speedly,the car driver is running their car in very speedly through the mountain road,run,quickly,250,"[('run', 'quickly')]",1,1,26
video2394,Y1AgEjcXH1U,128.88,143.72,stand,inside,different people are sitting and standing inside of a restaurant,stand,indoor,450,"[('stand', 'indoor')]",2,6,187
video9016,uTDVnwwQNTw,73.25,84.91,lie,outside,a woman is lying down outside on a beach,put,outdoor,331,"[('put', 'outdoor')]",0,18,49
video2621,4nesGzBd4-I,68.65,85.33,run,fast,a character on a videogame is running very fast,run,quickly,512,"[('run', 'quickly')]",1,1,26
video2416,S_0l0bIayJs,1430.35,1450.08,feed,outside,some horses are being fed outside on the land,feed,outdoor,600,"[('feed', 'outdoor')]",0,100,191
video7197,1NnyVc8r2SM,64.95,75.91,run,in,a man is running in fast forward maneuvering men with guns,run,in,265,"[('run', 'in')]",3,1,362
video4801,SCROQQfdyC4,103.71,113.91,ride,outside,a man riding a horse outside,ride,outdoor,302,"[('ride', 'outdoor')]",0,10,141
video3436,z4B6GVfk20o,56.41,82.85,singe,softly,a lady is singing very softly to a huge audience it is very quiet there are lights in the room,sing,gently,652,"[('sing', 'gently')]",12,9,127
video4440,VL12nbnCg9Y,175.86,187.33,splash,inside,two kids standing on edge of pool with someone splashing inside of the pool,sprinkle,indoor,361,"[('sprinkle', 'indoor')]",2,51,284
video5906,1azoVsL-S3s,28.41,45.18,hide,down,he hid down in a ditch,cover,downwards,510,"[('cover', 'downwards')]",5,31,337
video2772,0vKbLD6_C8k,234.0,249.24,move,fast,car moving very fast here,move,quickly,375,"[('move', 'quickly')]",1,4,44
video1670,WEIR3d-j5uk,0.0,10.03,dance,outside,girls are dancing outside,dance,outdoor,301,"[('dance', 'outdoor')]",0,7,40
video5073,4MwckY3YM_Y,85.41,96.05,sing,outside,a man plays a guitar and sings a song outside,sing,outdoor,275,"[('sing', 'outdoor')]",0,9,19
video7449,ZBw35Ze3bg8,32.25,46.8,talk,rapidly,a man in a suit talks rapidly about history starting with the spanish crown,talk,quickly,336,"[('talk', 'quickly')]",1,2,33
video8697,95wrvYKaJyU,189.93,208.41,singe,outside,guy  singing outside and playing guitar,sing,outdoor,477,"[('sing', 'outdoor')]",0,9,19
video2772,0vKbLD6_C8k,234.0,249.24,move,forward,a view of a cars dash cam the car is moving forward,move,forwards,375,"[('move', 'forwards')]",13,4,63
video4641,vXQqpm2WRlQ,108.08,127.15,heat,gently,onion sliced is heated along with garlic and heated gently in the fry pan with oil,cook,gently,572,"[('cook', 'gently')]",12,11,231
video9181,SgfJpL8yK_g,208.46,229.36,stand,inside,a little girl standing inside of a room as she talks about cleaning a cage,stand,indoor,504,"[('stand', 'indoor')]",2,6,187
video2546,mgqwMxnPVNU,307.02,318.67,look,inside,a kid looks at her phone inside then a lady turns her phone around to talk into it,look,indoor,331,"[('look', 'indoor')]",2,13,195
video827,WYAZ1ORgI00,152.67,176.92,shake,badly,a man is talking to a camera with woman and shaking the camera badly,shake,improperly,719,"[('shake', 'improperly')]",17,54,82
video6973,upji-kezT3w,334.61,353.49,volley,vigorously,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net,hit,quickly,475,"[('hit', 'quickly')]",1,12,72
video8654,oOyykyFlyvA,1185.81,1200.29,stir,inside,stirring food inside of a pot,mix,indoor,376,"[('mix', 'indoor')]",2,15,74
video220,wgokBKbxFAM,174.79,188.27,run,fast,person is running so fast on the street and trying to escape,run,quickly,420,"[('run', 'quickly')]",1,1,26
video9585,cNUuI3KIx9Q,127.81,141.92,place,inside,fine candy is placed inside of a plastic egg,put,indoor,421,"[('put', 'indoor')]",2,18,114
video1031,t9FnRvUoA9w,162.84,177.68,drive,fast,a man driving the car very fast in the car race,drive,quickly,360,"[('drive', 'quickly')]",1,5,29
video3522,CVy9Y5CLw28,169.76,182.23,move,slowly,a car moving slowly,move,slowly,315,"[('move', 'slowly')]",4,4,100
video8139,x7ot7e7MS8A,85.09,114.37,follow,correctly,a bird teacher explains how a bird should be taught to follow instruction correctly to get the treat,follow,properly,699,"[('follow', 'properly')]",6,62,401
video6187,XD4CccRdfCA,132.38,156.42,volley,vigorously,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net,hit,quickly,577,"[('hit', 'quickly')]",1,12,72
video9073,SjeHpIPIsMc,154.45,169.55,run,fast,mens running race players running so fast for championship,run,quickly,452,"[('run', 'quickly')]",1,1,26
video112,w0lH7HibIwA,181.56,195.58,slide,down,these people in blue jackets with helmets  are moving climbing the grass lands high up and then sliding down at a very tremendous speed on the skate boards,move,downwards,336,"[('move', 'downwards')]",5,4,22
video4564,WyNSJU02ywo,84.0,94.04,kick,properly,a guy speaking about how to properly kick a ball with a baseball bat,kick,properly,303,"[('kick', 'properly')]",6,71,288
video579,WTAF3OFhzdA,1172.85,1192.29,move,forward,a man is swimming on one side of his body using only one hand and moving forward with his legs,move,forwards,503,"[('move', 'forwards')]",13,4,63
video5989,YKo4KKQjR8k,69.75,82.8,sit,outside,some candy is sitting in a clear bowl outside,sit,outdoor,391,"[('sit', 'outdoor')]",0,8,64
video1205,v_dkYNq8G9Y,296.48,307.21,stir,fast,a hand is stirring chicken very fast with a spoon in a frying pan,mix,quickly,331,"[('mix', 'quickly')]",1,15,105
video9078,27dNrAtLkvo,573.51,584.18,burn,outside,a walkthrough of minecraft where the guy is burning things with a torch outside,burn,outdoor,332,"[('burn', 'outdoor')]",0,76,423
video8748,bgDIby5GTN8,1641.56,1654.76,play,outside,a monkey plays with his leg outside of an old structure then a sudden switch to a new building,play,outdoor,325,"[('play', 'outdoor')]",0,3,17
video3784,XiscvoO6GMU,9.47,20.15,wave,out,a little girl with blue hair is jumping and waving in inside out,gesture,out,266,"[('gesture', 'out')]",11,64,250
video9299,T_4YpMWgQLE,175.52,186.53,run,in,a black dog comes running in to jump on his owner and is full of energy,run,in,331,"[('run', 'in')]",3,1,362
video5927,wKO1Osn6vj0,48.78,76.85,stand,outside,a man stands outside near a yellow motorcycle,stand,outdoor,841,"[('stand', 'outdoor')]",0,6,1
video1479,sLZIUFq1Wds,69.98,84.13,fit,inside,a man providing a demonstration of how much candy can fit inside of a cup along with two disney toys,fill,indoor,452,"[('fill', 'indoor')]",2,35,123
video9724,bMLDrd-hGCk,40.28,52.2,sing,hard,they sang hard and loud,sing,firmly,302,"[('sing', 'firmly')]",8,9,7
video7398,YqcQ9gKtyY0,62.74,80.33,make,inside,a person is making some food inside of a bowl,make,indoor,540,"[('make', 'indoor')]",2,14,52
video5792,CuLtT_fe8B8,391.8,406.28,screw,back,a man is showing how to screw parts back onto something,twist,backwards,375,"[('twist', 'backwards')]",7,94,327
video3431,AxYiLzWee84,48.8,59.54,roll,outside,a monkey rolls around outside,roll,outdoor,333,"[('roll', 'outdoor')]",0,29,238
video8598,SHb8K2Uo9sU,8.37,30.05,look,forward,a potato sits on a conveyor belt and looks forward to becoming a chip,look,forwards,551,"[('look', 'forwards')]",13,13,225
video2516,4jrl0zY69mU,98.01,127.41,play,indoors,puppies play indoors together,play,indoor,871,"[('play', 'indoor')]",2,3,46
video9483,_mrkQmEHquk,8.18,26.7,lift,gently,a woman narrates a recipe for broccoli-cheese soup that a user submitted while a spoon gently lifts a spoonful of steaming-hot soup out of a white ceramic bowl,raise,gently,434,"[('raise', 'gently')]",12,48,431
video2702,CxidNsTttHk,0.0,27.61,hit,outside,a person is tossing a ball and the other person is hitting the balls with a baseball bat outside,hit,outdoor,810,"[('hit', 'outdoor')]",0,12,189
video7389,oJ9lA5_EQ54,212.01,231.98,laugh,inside,some people are laughing inside near table,laugh,indoor,570,"[('laugh', 'indoor')]",2,43,375
video5471,yKUljDqaSBE,40.79,51.07,sit,inside,some green vegetables are sitting inside of a white bowl,sit,indoor,331,"[('sit', 'indoor')]",2,8,30
video9598,u7nEHPRQIsM,60.87,74.25,jump,outdoors,person is opening something on computer and jumping outdoors,jump,outdoor,422,"[('jump', 'outdoor')]",0,24,266
video4525,4TEhliSh_f4,110.79,123.17,lean,back,a woman leans her head back an stretches her arms and dances in the wind,tilt,backwards,313,"[('tilt', 'backwards')]",7,39,287
video1288,-RrSYwDeFPg,27.07,37.28,dance,outside,a group of people dance outside,dance,outdoor,301,"[('dance', 'outdoor')]",0,7,40
video5980,3JgWQXf_i0Y,99.01,110.09,walk,outside,some soldiers are walking outside,walk,outdoor,265,"[('walk', 'outdoor')]",0,0,16
video5914,TOryVF_iM9Q,9.39,24.78,eat,noisily,a movie clip of a man (ice cube) watching another man noisily eat his food in the kitchen,eat,loudly,360,"[('eat', 'loudly')]",14,26,338
video9559,7tW4OnpwiZk,132.85,147.46,talk,inside,two men are talking together inside of a room,talk,indoor,452,"[('talk', 'indoor')]",2,2,5
video5389,3ctTZQpl2tc,105.22,115.8,cover,half,a woman s bra and half covered breats is shown,cover,partially,301,"[('cover', 'partially')]",10,31,272
video973,w6_eXUI0Bds,56.84,67.68,pump,hard,a man runs around a track while pumping his arms hard,pump,firmly,331,"[('pump', 'firmly')]",8,92,97
video6851,xYkDbknVkyU,258.85,272.93,sit,outside,a guy in a blue suit  sits outside with a yellow tie,sit,outdoor,355,"[('sit', 'outdoor')]",0,8,64
video9446,znmZoVkCjpI,31.81,45.73,drive,in,there is a man is driving a car in to the town,drive,in,352,"[('drive', 'in')]",3,5,274
video9823,t_SpRpVIzkc,138.89,167.65,run,vigorously,the balls are taken very violently from the opponent and runs vigorously towards the post for scoring,run,quickly,872,"[('run', 'quickly')]",1,1,26
video3120,_Zq-OHCNx7o,5.37,25.45,grip,properly,instruction about how to properly grip a ping pong bat are given by a man standing alone in a room,hold,properly,502,"[('hold', 'properly')]",6,17,4
video5624,HS4faiNh72U,6.35,19.67,walk,slowly,a man walks slowly around a honda civic,walk,slowly,393,"[('walk', 'slowly')]",4,0,20
video5790,l5TMAQ3NntM,11.77,24.91,singe,outside,a man singing song outside,sing,outdoor,313,"[('sing', 'outdoor')]",0,9,19
video4816,YqcfOKaIwqY,61.61,71.83,weave,in,a man on a motorcycle races along a street and weaves in and out of traffic,weave,in,242,"[('weave', 'in')]",3,63,296
video4640,hFLpO_CsdK4,78.27,101.8,walk,in,a man putting on a shirt as a woman walks in,walk,in,345,"[('walk', 'in')]",3,0,31
video7557,U-A3Vd6WwjU,9.84,23.88,singe,outside,a girl singing a song with an acoustic guitar outside,sing,outdoor,341,"[('sing', 'outdoor')]",0,9,19
video7674,5ayqr5_Zx1I,183.05,193.21,dance,outside,a group of people dance outside,dance,outdoor,252,"[('dance', 'outdoor')]",0,7,40
video6566,b7BkJBZlEeo,107.92,133.65,walk,slowly,a dinosaur toy is walking slowly and creepy,walk,slowly,781,"[('walk', 'slowly')]",4,0,20
video8054,WkvjFOFMtuk,0.0,10.18,walk,forward,a man in a red shirt trying to get a donkey named doodles to walk forward,walk,forwards,243,"[('walk', 'forwards')]",13,0,116
video9416,Y3XEDniZS-I,7.78,24.58,jump,inside,a woman talking while watching a horse excitedly jump inside of a fenced area,jump,indoor,500,"[('jump', 'indoor')]",2,24,137
video8865,TuKjk-iOvaY,113.87,131.18,stir,inside,someone is stirring food inside of a pot,mix,indoor,432,"[('mix', 'indoor')]",2,15,74
video5773,TjLCJKoot4U,113.53,126.53,move,fast,a mountain lion runs along a rocky river bank trying to catch a bear cub trapped on a log in the fast moving water,move,quickly,325,"[('move', 'quickly')]",1,4,44
video5339,_w8nnvdRC0Q,0.0,14.65,walk,in,there is a tiger is walking in to the forest,walk,in,421,"[('walk', 'in')]",3,0,31
video550,A3oL7v7PLac,40.59,52.14,say,up,a bunch of men saying what s up into phones to each other,talk,upwards,289,"[('talk', 'upwards')]",9,2,60
video6334,sMt2geovjxg,0.0,21.45,stand,outdoors,a woman standing outdoors describing how to fold a stroller,stand,outdoor,632,"[('stand', 'outdoor')]",0,6,1
video9823,t_SpRpVIzkc,138.89,167.65,take,violently,the balls are taken very violently from the opponent and runs vigorously towards the post for scoring,take,gently,872,"[('take', 'gently')]",12,16,443
video2544,v66VMFBPq8E,100.05,113.61,walk,in,in a room a man in a white shirt sleeping on a resting chair whiles a girl walked in from school,walk,in,326,"[('walk', 'in')]",3,0,31
video7865,YhDLqn75z64,92.01,103.55,sit,outside,a man in a blue shirt talks while sitting outside in the snow with a mountain in the background,sit,outdoor,264,"[('sit', 'outdoor')]",0,8,64
video6105,XAvzk5qFVNY,133.68,145.56,move,fowards,a baby with a pink hat and winter wear stands upon an outside track moving fowards,move,forwards,361,"[('move', 'forwards')]",13,4,63
video4531,VcqWLOOkMQE,17.23,28.48,ride,slowly,a train rides slowly through a european city on a sunny day,ride,slowly,331,"[('ride', 'slowly')]",4,10,233
video5377,YBmmD1Icpjw,100.55,111.79,move,fast,a vehicle is moving very fast through the tough roads,move,quickly,330,"[('move', 'quickly')]",1,4,44
video2860,W4oIrtzDIcQ,7.62,33.18,hit,vigorously,two men hit a tennis ball back and forth vigorously in an attempt to score a point,hit,quickly,781,"[('hit', 'quickly')]",1,12,72
video5942,ujn7jEQ4ib4,95.21,108.73,drive,fast,a lamborghini is driving away very fast from a driveway,drive,quickly,327,"[('drive', 'quickly')]",1,5,29
video4545,WbHEosCN22k,37.69,63.41,move,up,the skater moves up with sticks on the ice and progresses while a great number of spectators watch,move,upwards,651,"[('move', 'upwards')]",9,4,222
video300,8h_IcLn4JSg,360.7,387.39,talk,inside,a man is talking to another man inside of a room,talk,indoor,650,"[('talk', 'indoor')]",2,2,5
video4013,waWM9vAfsIw,78.61,105.38,run,fast,a horse playing with a big blue bouncy ball enjoying life and having fun then run fast into open areas,run,quickly,811,"[('run', 'quickly')]",1,1,26
video4441,sKXmtHSzeXc,30.34,51.03,run,up,two young men in white run up and hug an african american man who is wearing a halo,run,upwards,629,"[('run', 'upwards')]",9,1,139
video5773,TjLCJKoot4U,113.53,126.53,run,heaavily,water running heaavily a tiger is running,run,firmly,325,"[('run', 'firmly')]",8,1,135
video3150,tkIKapmSC6Y,274.28,285.88,whisk,properly, in his kitchen is explaining and demonstrating how to properly whisk or as he states it beat batter for a non-disclosed recipe,mix,properly,331,"[('mix', 'properly')]",6,15,226
video2216,ZBCnTKDdOus,452.65,470.09,brown,slowly,fast-paced music scores pancake batter being drizzled over a hot pan and slowly browning,cook,slowly,450,"[('cook', 'slowly')]",4,11,178
video5947,wv-I-Wb9K98,31.05,43.85,drive,slowly,the vehicles drive slowly on the street as the white car is hit by the train,drive,slowly,301,"[('drive', 'slowly')]",4,5,125
video8027,-b6Q4r7rSM8,333.61,353.88,take,inside,a short clip taken inside of a video game,take,indoor,601,"[('take', 'indoor')]",2,16,27
video483,YSCM2Cg4WTA,410.06,426.67,walk,in,a man talks about his team mates and the danger he s walking in to while playing a first-person shooter,walk,in,481,"[('walk', 'in')]",3,0,31
video3511,WXLxszv9eCM,438.01,459.09,drive,slowly,a man driving a big car is slowly driving past a car and a cliff,drive,slowly,525,"[('drive', 'slowly')]",4,5,125
video677,Ub9Z4UXU_MM,209.99,220.27,whisk,inside,a man whisking ingredients together inside of a metal bowl,mix,indoor,331,"[('mix', 'indoor')]",2,15,74
video8195,4YqV8n_kfsU,133.76,145.53,dance,outside,a man is singing while he dances outside between two cars,dance,outdoor,289,"[('dance', 'outdoor')]",0,7,40
video9146,vIH1LykRFI0,216.01,233.85,walk,slowly,blonde woman is walking slowly on a street,walk,slowly,511,"[('walk', 'slowly')]",4,0,20
video1692,ulcZMQ3QY-w,40.35,57.01,stand,outside,a boy stands in robe outside during snowy evening with large train passing by,stand,outdoor,511,"[('stand', 'outdoor')]",0,6,1
video5688,vjW8wmF5VWc,55.39,66.99,dance,inside,people are dancing inside,dance,indoor,266,"[('dance', 'indoor')]",2,7,68
video9649,03XIk_R2TsU,18.0,42.0,ride,outside,a man is riding a horse outside,ride,outdoor,720,"[('ride', 'outdoor')]",0,10,141
video2642,3usU25Z9ICE,84.93,95.08,roll,in,soldiers yelling and shooting as a tank comes rolling in,roll,in,165,"[('roll', 'in')]",3,29,83
video6605,XOvLTIH_B7Q,254.6,265.31,lean,back,a small man in a black shirt leans back against a black couch,tilt,backwards,331,"[('tilt', 'backwards')]",7,39,287
video5930,ouEJrfp4BY0,349.81,371.34,play,outside,kids playing outside in the park,play,outdoor,266,"[('play', 'outdoor')]",0,3,17
video2177,Xa7Bgj0y3eg,290.41,308.41,drive,unsuccessfully,a man tries to drive an ambulance through a wall unsuccessfully and loses his patient,drive,improperly,452,"[('drive', 'improperly')]",17,5,173
video4464,z4mTzIJD3EY,12.89,23.41,lean,forward,a young woman does stretching exercises by leaning forward with legs apart on a green gym floor by a white line,tilt,forwards,276,"[('tilt', 'forwards')]",13,39,138
video5410,Ya0eXpd1eiU,187.7,203.25,sit,inside,some food is sitting inside of a cup,sit,indoor,482,"[('sit', 'indoor')]",2,8,30
video9806,WIpIMMg7Wow,333.49,343.69,run,in,the car driver is running their car in very speedly through the mountain road,run,in,250,"[('run', 'in')]",3,1,362
video8389,VJVc-AiOGzU,0.0,17.99,play,outside,a group of men are playing drums outside,play,outdoor,511,"[('play', 'outdoor')]",0,3,17
video709,w_qvWW_Nbus,53.27,65.57,stand,outside,a blonde woman in a pink shirt and brown sweater standing outside talking,stand,outdoor,291,"[('stand', 'outdoor')]",0,6,1
video8092,39-bZQvoMAc,63.84,76.12,play,indoors,an soccer game is being played indoors,play,indoor,325,"[('play', 'indoor')]",2,3,46
video302,sYzs02otPZc,220.9,248.8,kick,outdoors,several men are kicking a soccer ball through a goalpost outdoors,kick,outdoor,841,"[('kick', 'outdoor')]",0,71,42
video6576,uLMqpndTRlY,148.51,159.11,talk,fast,a fast talking man in dark shirt and against a red backdrop is humorously describing the incredible hulk and bruce banner in relation to his appearance within the new avengers movie,talk,quickly,331,"[('talk', 'quickly')]",1,2,33
video3958,xfOwSTXP-3o,121.57,133.01,immerse,fully,a car immersed fully in water and the mechanic explaning how the car mechanism is working to wade away the water,dip,completely,302,"[('dip', 'completely')]",15,45,265
video7250,bWjovJZNVYM,137.96,148.8,ride,outdoors,two young women are talking in a bedroom  and riding a horse outdoors,ride,outdoor,264,"[('ride', 'outdoor')]",0,10,141
video8105,Sw7tsNIVyfY,61.88,80.46,ride,fast,a person is snow riding faster,ride,quickly,569,"[('ride', 'quickly')]",1,10,0
video973,w6_eXUI0Bds,56.84,67.68,run,rapidly,a man in dark athletic clothing runs rapidly down a track,run,quickly,331,"[('run', 'quickly')]",1,1,26
video3690,XWmw4mopa_o,18.58,32.71,move,fast,there is some vehicle is moving very fast through the forest,move,quickly,210,"[('move', 'quickly')]",1,4,44
video2000,S3rWUGjtn_4,53.09,65.5,walk,outside,a sponge and a starfish walk outside and have a conversation,walk,outdoor,361,"[('walk', 'outdoor')]",0,0,16
video1323,p0__fP7L53w,109.34,121.55,walk,slowly,clip of statue falling and men walking slowly,walk,slowly,288,"[('walk', 'slowly')]",4,0,20
video4589,5xpvEuOxyxE,13.39,23.77,ride,inside,a dog rides inside of a car,ride,indoor,301,"[('ride', 'indoor')]",2,10,290
video4828,6GzUoK8VDAE,52.7,66.53,walk,slowly,a man is slowly walking out to a football field,walk,slowly,421,"[('walk', 'slowly')]",4,0,20
video1770,u_yJTZkO650,611.09,631.18,pull,up, in a low-cut shirt looks backwards with her sunglasses lifted at a man with shoulders pulled up wearing a pocket protector and an identification tag,pull,upwards,602,"[('pull', 'upwards')]",9,20,45
video5942,ujn7jEQ4ib4,95.21,108.73,run,fast,a car is running faster on the road,run,quickly,327,"[('run', 'quickly')]",1,1,26
video249,4TEhliSh_f4,164.01,180.61,dance,outside,a woman dances around outside,dance,outdoor,384,"[('dance', 'outdoor')]",0,7,40
video7335,mnPiTNDhL-I,58.33,69.53,play,outside,group of children is playing outside while a young girl is sitting sad at a desk,play,outdoor,276,"[('play', 'outdoor')]",0,3,17
video645,tSR5R0Gbq-U,19.07,39.69,walk,in,a people are walking in to the forest path way,walk,in,600,"[('walk', 'in')]",3,0,31
video8007,SGSE_XPF4_g,124.17,147.19,hit,down,the woman with muscular body hits the man down,hit,downwards,552,"[('hit', 'downwards')]",5,12,91
video8643,SuKgZbVHL2o,55.57,77.12,prepare,inside,a woman is preparing a meal inside of her very clean kitchen,make,indoor,661,"[('make', 'indoor')]",2,14,52
video418,OEx-GMDQxjw,132.6,150.0,play,outside,a band plays instruments outside in front of a stone building,play,outdoor,450,"[('play', 'outdoor')]",0,3,17
video7778,XoH8chG8jK0,286.87,309.09,drive,fast,f1 car racer driving his vehicle very fast,drive,quickly,692,"[('drive', 'quickly')]",1,5,29
video8734,BkWthM8pf-M,132.93,143.45,hold,outside,a man holds onto a spear outside,hold,outdoor,267,"[('hold', 'outdoor')]",0,17,241
video7818,x9rAK-zemNQ,93.89,104.93,shoot,inside,a couple of man shooting hoops inside of a mostly empty basketball court,shoot,indoor,276,"[('shoot', 'indoor')]",2,34,394
video1661,qWkz8eb2ziM,15.68,26.41,lean,forward,a ninja is leaning forward,tilt,forwards,333,"[('tilt', 'forwards')]",13,39,138
video279,2alP2ZlmmFA,238.09,250.37,swim,fast,a group of swimmers are swimming fast,swim,quickly,303,"[('swim', 'quickly')]",1,40,41
video8700,b3eIcVaXlyk,75.16,86.97,fall,almost,a boy dancing and almost fell off the couch,fall,partially,332,"[('fall', 'partially')]",10,21,208
video568,0nI5j--lRB4,104.18,114.91,talk,outside,two boys are talking outside,talk,outdoor,150,"[('talk', 'outdoor')]",0,2,6
video4086,VarCAvDC7jQ,352.93,381.73,flow,up,a water scene flowing from up falls trees beside  displaying on screen,pour,upwards,728,"[('pour', 'upwards')]",9,23,270
video7898,SjA7PFoZcNQ,411.13,421.13,arrange,nicely,cooked food are nicely arranged and kept in a table,arrange,properly,252,"[('arrange', 'properly')]",6,56,111
video7034,SeXGoxN9B70,76.92,93.52,hold,down,a man holding a doll upside down and talking about videos,hold,downwards,410,"[('hold', 'downwards')]",5,17,248
video540,u_yJTZkO650,519.17,541.69,pace,fast,fast-paced music plays while the word lost is shown with many people standing underneath the word and then slower music plays as a male narrator speaks and water is shown,walk,quickly,660,"[('walk', 'quickly')]",1,0,3
video4360,TcdxvRT89NU,10.88,21.28,sit,inside,a car parking  inside man sitting and speaking   displaying on screen,sit,indoor,332,"[('sit', 'indoor')]",2,8,30
video6648,UxH2U63G-Wk,1399.71,1414.49,walk,back,a young tall and skinny model walking back to the backstage,walk,backwards,451,"[('walk', 'backwards')]",7,0,101
video4091,W_x1lY7t1p0,34.33,44.41,move,fast,a man in white shirt is moving very fast in his speed boat,move,quickly,251,"[('move', 'quickly')]",1,4,44
video242,RSL30W9DeU8,54.25,68.58,sing,outside,a man sings outside in a forest,sing,outdoor,210,"[('sing', 'outdoor')]",0,9,19
video8669,3Onqgr4FwTo,453.6,473.29,throw,back,the woman throws back her head,throw,backwards,601,"[('throw', 'backwards')]",7,22,175
video9040,6g8irysp5MI,675.52,695.38,talk,inside,a man talks to another inside of a pro wrestling ring,talk,indoor,601,"[('talk', 'indoor')]",2,2,5
video8770,UjzENV7rhhI,167.05,180.39,singe,inside,a woman with dark hair is singing inside of a room,sing,indoor,315,"[('sing', 'indoor')]",2,9,78
video5672,WqLohtxwFO0,0.0,13.8,blow,back,a man uses an instrument to violent blow back his opponent,breathe,backwards,314,"[('breathe', 'backwards')]",7,47,321
video1698,Xe5h9y29iUw,122.29,138.29,drift,indoors,a man is drifting a motorcycle around indoors to create a lot of smoke,move,indoor,401,"[('move', 'indoor')]",2,4,142
video4370,C0XYQQFBK4w,831.55,842.49,laugh,hard,bowzer is laughing hard,laugh,firmly,330,"[('laugh', 'firmly')]",8,43,282
video6094,tflgS7frKC4,526.44,539.72,throw,back,a man catches a roll of paper towels then laughs and throws them back,throw,backwards,389,"[('throw', 'backwards')]",7,22,175
video1726,CVy9Y5CLw28,9.31,25.57,move,gently,in a highway a black car is moving gently,move,gently,385,"[('move', 'gently')]",12,4,144
video8535,sR2R8thMzUo,6.88,17.46,land,perfectly,a video game man jumps his dirt bike off the roof of a building and lands perfectly while facing backwards on the street belong before driving forward again,land,properly,264,"[('land', 'properly')]",6,86,334
video8538,zgQF44nvXxs,122.01,134.73,apply,heavily,a woman heavily applies a pale makeup powder to her face,spread,firmly,301,"[('spread', 'firmly')]",8,36,416
video5660,w6ggh1a9IFg,0.0,17.82,drive,fast,the cars are driven very fast o the long bridge,drive,quickly,408,"[('drive', 'quickly')]",1,5,29
video5346,y_B5pNxIr24,278.37,294.01,dance,outside,some guys are dancing outside of a restaurant building,dance,outdoor,401,"[('dance', 'outdoor')]",0,7,40
video6441,VXvb3vw6BxQ,676.42,697.61,move,fast,a car racing video game shows a car on the streets of a city moving fast,move,quickly,631,"[('move', 'quickly')]",1,4,44
video4077,YR-CFLCeclc,128.73,141.17,move,fast,a person is driving a car in first person view and the car is moving very fast,move,quickly,326,"[('move', 'quickly')]",1,4,44
video7750,V2lDnDswOgs,206.77,225.65,carry,forward,a man carries forward a large decoratively quilted cloth like a cape,carry,forwards,476,"[('carry', 'forwards')]",13,33,388
video1856,X2wngRlP1sk,7.39,22.54,stand,outside,the man in black dress standing outside area and play the guitar well,stand,outdoor,455,"[('stand', 'outdoor')]",0,6,1
video5295,WHTJWJkpsJc,160.64,172.59,hold,inside,a man is holding a phone inside of a room,hold,indoor,362,"[('hold', 'indoor')]",2,17,216
video2577,XLzOWczAsNQ,137.11,158.56,run,outside,a woman is running around outside with a dog,run,outdoor,631,"[('run', 'outdoor')]",0,1,59
video9629,-cL1-y0J3gw,4.59,27.14,rise,fast,needles of speed meter are rising very fast,raise,quickly,692,"[('raise', 'quickly')]",1,48,436
video780,wIUFOPv7fi0,46.88,59.85,turn,slowly,a man is bound to a table by his hands and slowly turns into the incredible hulk,turn,slowly,389,"[('turn', 'slowly')]",4,19,8
video8359,wF6KCwD34iU,411.56,432.41,play,nicely,a boy is playing in a sea waves very nicely without fear,play,properly,631,"[('play', 'properly')]",6,3,294
video1322,4TYv2PhG89A,155.64,166.84,serve,inside,a clip taken from an older movie showcasing a woman serving two men inside of a high class restaurant,put,indoor,277,"[('put', 'indoor')]",2,18,114
video5469,sF19L00KbAI,0.0,23.35,stop,slowly,a train slowly stops as a person came out with a face mask,stop,slowly,691,"[('stop', 'slowly')]",4,69,315
video2608,XD4CccRdfCA,31.84,44.38,play,indoors,two men play a match of table tennis indoors while spectators look on,play,indoor,314,"[('play', 'indoor')]",2,3,46
