clip_id,youtube_id,start_time,end_time,action,adverb,sentence,clustered_action,clustered_adverb,rgb_frames,action_adv,adverb_label,action_label,action_adv_label
QD_7zTlW5LU_000000_000010,QD_7zTlW5LU,0.0,10.0,climb,up,A young boy climbs up onto the diving board and comfortably jumps in.,climb,upwards,150,"[('climb', 'upwards')]",8,19,182
r2BadvUBRWc_000008_000018,r2BadvUBRWc,8.0,18.0,run,fast,A man is running really fast in a track and then jumping far into the same in a competiton,run,quickly,303,"[('run', 'quickly')]",1,4,27
llXQunxfuRA_000010_000020,llXQunxfuRA,10.0,20.0,smash,outside,a man outside and smashing a guitar on the ground and breaking it to pieces.,press,outdoor,139,"[('press', 'outdoor')]",0,15,291
LaJxN_VK10Y_000008_000018,LaJxN_VK10Y,8.0,18.0,fall,in,"A man is shown skimming an outdoor pool and then loses his balance and falls in, people laugh.",fall,in,231,"[('fall', 'in')]",12,16,528
9DN1FHlpm6I_000023_000033,9DN1FHlpm6I,23.0,33.0,play,vigorously,"In a gym setting, two boys vigorously a play ping pong game.",play,quickly,294,"[('play', 'quickly')]",1,0,693
v3aQl136Qaw_000000_000010,v3aQl136Qaw,0.0,10.0,sit,outside,An elderly man is sitting outside at a table reading the local newspaper and behind him is the beach.,sit,outdoor,130,"[('sit', 'outdoor')]",0,13,48
kSCn3g4MunM_000010_000020,kSCn3g4MunM,10.0,20.0,talk,outside,A person is talking outside and showing off a dead animal.,talk,outdoor,302,"[('talk', 'outdoor')]",0,23,115
SAY7B3MTE6Y_000046_000056,SAY7B3MTE6Y,46.0,56.0,stand,outside,A man stands outside and throws a ball in slow motion.,stand,outdoor,120,"[('stand', 'outdoor')]",0,3,53
R547-iOgb6g_000029_000039,R547-iOgb6g,29.0,39.0,clean,carefully,A man is carefully cleaning a bathroom for an instructional video.,wash,carefully,252,"[('wash', 'carefully')]",9,24,186
Le61FEpJZq8_000000_000010,Le61FEpJZq8,0.0,10.0,walk,outside,A boy walks outside into a snowy yard and puts his arms up.,walk,outdoor,290,"[('walk', 'outdoor')]",0,2,213
JDWLoJzX8K8_000000_000010,JDWLoJzX8K8,0.0,10.0,look,back,"In a gym, a woman adjusts a board then looks back and breaks it.",look,backwards,183,"[('look', 'backwards')]",3,17,80
Yxgc-uUWM44_000192_000202,Yxgc-uUWM44,192.0,202.0,play,loudly,Someone is driving a car around with rock music playing very loudly.,play,loudly,150,"[('play', 'loudly')]",11,0,50
Wt9deV-pAkk_000000_000010,Wt9deV-pAkk,0.0,10.0,play,inside,Two boys are playing basketball inside of a building with a tiny basketball hoop.,play,indoor,301,"[('play', 'indoor')]",5,0,51
rqIe-C6nEv0_000004_000014,rqIe-C6nEv0,4.0,14.0,hit,outside,A family encourages a girl who is practicing hitting water balloons outside with archery.,hit,outdoor,252,"[('hit', 'outdoor')]",0,10,100
DAAdwdZObGc_000001_000011,DAAdwdZObGc,1.0,11.0,step,forward,A group of girls and a little boy are performing on stage at a ballet recital as they step forward and back.,step,forwards,250,"[('step', 'forwards')]",7,32,491
wub0gHNpmTk_000160_000170,wub0gHNpmTk,160.0,170.0,run,out,"A man is walking toward a wooded area when a large, white dog runs out, then he turns to follow the dog.",run,out,230,"[('run', 'out')]",15,4,391
DoH8sIQyOyk_000000_000010,DoH8sIQyOyk,0.0,10.0,step,off,Two teen girls in a residential neighborhood with houses that all look the same purposely step off so that they can step with the same feet in unison.,step,off,195,"[('step', 'off')]",22,32,686
Q_PodEYRXIU_000000_000010,Q_PodEYRXIU,0.0,10.0,walk,cautiously,A girl in a blue gymnastic outfit walks cautiously on the balance beam.,walk,carefully,119,"[('walk', 'carefully')]",9,2,259
h6X4pkkVaYY_000035_000045,h6X4pkkVaYY,35.0,45.0,lift,down,Man lifts beer bottle upside down over full glass and shakes bottle for every drop.,raise,downwards,149,"[('raise', 'downwards')]",6,31,410
xGk9JA-d-I0_000053_000063,xGk9JA-d-I0,53.0,63.0,walk,outdoors,A boy walks with a can outdoors and then hits a hammer on to it.,walk,outdoor,180,"[('walk', 'outdoor')]",0,2,213
48gF4_ZaHYU_000000_000010,48gF4_ZaHYU,0.0,10.0,crawl,slowly,A baby is slowly crawling across the floor to the colorful ball.,crawl,slowly,250,"[('crawl', 'slowly')]",2,70,634
SmdWK1SyveQ_000000_000010,SmdWK1SyveQ,0.0,10.0,shape,properly,Man showing how to properly shape and kneed dough.,make,properly,300,"[('make', 'properly')]",4,20,123
PtWBSrLWdt0_000044_000054,PtWBSrLWdt0,44.0,54.0,play,outdoors,Outdoors at a lake people are playing in the water and water skiing.,play,outdoor,146,"[('play', 'outdoor')]",0,0,49
K33sXQE8w5s_000000_000010,K33sXQE8w5s,0.0,10.0,push,slowly,A person uses her poles to push herself slowly down a track on skis.,press,slowly,302,"[('press', 'slowly')]",2,15,223
GJNKz9zvrKI_000162_000172,GJNKz9zvrKI,162.0,172.0,count,slowly,A man sits at a table filled with cash and slowly counts the bills.,count,slowly,302,"[('count', 'slowly')]",2,74,617
lmIcdrq6u-E_000049_000059,lmIcdrq6u-E,49.0,59.0,move,outside,a couple of people on a boat moving in a different direction outside with the sun up,move,outdoor,196,"[('move', 'outdoor')]",0,1,403
r95HrwQa8lk_000008_000018,r95HrwQa8lk,8.0,18.0,look,down,"A little kid is brushing his teeth, looks down, and then continues brushing.",look,downwards,174,"[('look', 'downwards')]",6,17,2
E66zq1t33tU_000001_000011,E66zq1t33tU,1.0,11.0,swim,backwards,Two people are swimming backwards in an open body of water.,swim,backwards,300,"[('swim', 'backwards')]",3,35,1214
yekMo_M4wTQ_000000_000010,yekMo_M4wTQ,0.0,10.0,hop,outdoors,A man runs and hops on three blue platforms outdoors.,jump,outdoor,301,"[('jump', 'outdoor')]",0,7,139
VjOzrsZIOwQ_000000_000010,VjOzrsZIOwQ,0.0,10.0,jump,back,A male sets a child at the side of an outdoor swimming pool the child then jumps back into the man's arms in the pool.,jump,backwards,263,"[('jump', 'backwards')]",3,7,39
-ORYjC-0F8I_000000_000010,-ORYjC-0F8I,0.0,10.0,play,indoors,People play badminton indoors on a wood floor with outlines.,play,indoor,300,"[('play', 'indoor')]",5,0,51
uL1L9ocKCHM_000094_000104,uL1L9ocKCHM,94.0,104.0,pull,quickly,Someone applies wax and a strip over a girl's eye and then pulls it off quickly.,pull,quickly,291,"[('pull', 'quickly')]",1,12,62
XNvyON2jkWM_000004_000014,XNvyON2jkWM,4.0,14.0,skate,slowly,A group of people are skating around an ice rink with one girl skating very slowly.,skate,slowly,299,"[('skate', 'slowly')]",2,36,879
KeqTgvq6PpQ_000077_000087,KeqTgvq6PpQ,77.0,87.0,use,outdoors,A man is attempting to chop blocks of wood using a heavy axe outdoors.,use,outdoor,300,"[('use', 'outdoor')]",0,22,101
T8P-OOsCaO8_000018_000028,T8P-OOsCaO8,18.0,28.0,lift,successfully,A guy is holding a large weight and he successfully lifts it up.,raise,properly,304,"[('raise', 'properly')]",4,31,507
Oa--Wvh68-w_000198_000208,Oa--Wvh68-w,198.0,208.0,make,outside,A group of people sitting down making some baskets outside.,make,outdoor,300,"[('make', 'outdoor')]",0,20,162
6XNJqnBMerg_000000_000010,6XNJqnBMerg,0.0,10.0,yank,forcefully,"An hairy man had tape placed on his chest and then forcefully yanked off, causing him to shout.",pull,firmly,300,"[('pull', 'firmly')]",13,12,479
do7YH2z_x1w_000122_000132,do7YH2z_x1w,122.0,132.0,sit,inside,A little baby boy is sitting inside of his chair and is eating his food.,sit,indoor,302,"[('sit', 'indoor')]",5,13,46
EK3HwCxNa2U_000002_000012,EK3HwCxNa2U,2.0,12.0,push,quickly,a little kid pushes a green car across the floor quickly,press,quickly,302,"[('press', 'quickly')]",1,15,545
tsN6uxuHv40_000068_000078,tsN6uxuHv40,68.0,78.0,play,inside,in an outside court a group of people are playing basketball and then also inside,play,indoor,304,"[('play', 'indoor')]",5,0,51
4nnxH-5KC2c_000000_000010,4nnxH-5KC2c,0.0,10.0,lean,forward,"Baseball catcher leans forward, grabs ground ball in mitt, stands, runs, throws to third base and jumps up at result.",tilt,forwards,244,"[('tilt', 'forwards')]",7,18,69
84bsPxmxCM8_000198_000208,84bsPxmxCM8,198.0,208.0,apply,gently,A woman gently applying black mascara on her eyelashes several times.,spread,gently,301,"[('spread', 'gently')]",14,21,82
6wVt40_WAMo_000027_000037,6wVt40_WAMo,27.0,37.0,cook,properly,In a kitchen a person shows how to properly cook scallops,cook,properly,291,"[('cook', 'properly')]",4,29,150
irzMRGaMG5k_000003_000013,irzMRGaMG5k,3.0,13.0,climb,down,A man is climbing a difficult looking rock wall upside down.,climb,downwards,171,"[('climb', 'downwards')]",6,19,4
l7-_ky02OI8_000002_000012,l7-_ky02OI8,2.0,12.0,stand,outside,"A person stands outside near the beach, eats a mint from the package in his pocket, and then his nipples grow very long",stand,outdoor,300,"[('stand', 'outdoor')]",0,3,53
GbaeEawJd4k_000014_000024,GbaeEawJd4k,14.0,24.0,swim,slowly,A man is swimming slowly across a swimming pool.,swim,slowly,300,"[('swim', 'slowly')]",2,35,956
GkVIMabbmqE_000027_000037,GkVIMabbmqE,27.0,37.0,jump,outside,A man and a little boy are jumping on a trampoline together outside.,jump,outdoor,285,"[('jump', 'outdoor')]",0,7,139
RKRDT2ajFhs_000024_000034,RKRDT2ajFhs,24.0,34.0,walk,indoors,A toddler girl cries and and stumbles while walking indoors on an area rug near a couple toys.,walk,indoor,169,"[('walk', 'indoor')]",5,2,208
R34r4l4IEIE_000023_000033,R34r4l4IEIE,23.0,33.0,knead,briefly,"Two men adjust a beam holding dough suspended in liquid, one man briefly kneads the dough.",knead,partially,301,"[('knead', 'partially')]",10,66,1017
1BZimTjp8CE_000001_000011,1BZimTjp8CE,1.0,11.0,walk,briskly,A woman and horse briskly walk then slowly trot together,walk,quickly,300,"[('walk', 'quickly')]",1,2,207
ZKlwhShLVDI_000057_000067,ZKlwhShLVDI,57.0,67.0,stand,back,A person stands back then jolts to kick a football across the lawn.,stand,backwards,168,"[('stand', 'backwards')]",3,3,145
aOnMagqRnTc_000000_000010,aOnMagqRnTc,0.0,10.0,lift,slowly,A woman is standing and then she goes on to her head and hands and slowly lifts her legs upwards in to a full headstand.,raise,slowly,300,"[('raise', 'slowly')]",2,31,103
l9tvjA4L1eY_000041_000051,l9tvjA4L1eY,41.0,51.0,tie,properly,A man is demonstrating how to properly tie the rope.,secure,properly,250,"[('secure', 'properly')]",4,37,449
buADPfbPNkY_000087_000097,buADPfbPNkY,87.0,97.0,lean,forward,Ballerina spins in place as male dancer support her waist and leans forward placing her leg behind him.,tilt,forwards,243,"[('tilt', 'forwards')]",7,18,69
vyZ-MSX-pJs_000004_000014,vyZ-MSX-pJs,4.0,14.0,stand,outside,A man is standing outside and he is looking sideways while cars pass.,stand,outdoor,150,"[('stand', 'outdoor')]",0,3,53
VCRLP62xmiE_000450_000460,VCRLP62xmiE,450.0,460.0,fill,outside,a few people surrounding garbage canisters filled with garbage outside,fill,outdoor,300,"[('fill', 'outdoor')]",0,62,719
iX29RY0EYNc_000046_000056,iX29RY0EYNc,46.0,56.0,stand,outside,Several people are standing in line outside waiting to jump in water in a hole made in a frozen lake.,stand,outdoor,252,"[('stand', 'outdoor')]",0,3,53
QH91U0Rj5Q8_000099_000109,QH91U0Rj5Q8,99.0,109.0,row,forward,a couple of people with a baby in water rowing themselves forward,paddle,forwards,299,"[('paddle', 'forwards')]",7,81,423
B-eyMbEe2-4_000023_000033,B-eyMbEe2-4,23.0,33.0,brush,thoroughly,In a bathroom a woman thoroughly brushed her teeth in front of a mirror.,brush,completely,52,"[('brush', 'completely')]",21,46,368
eIvMxlIigTU_000016_000026,eIvMxlIigTU,16.0,26.0,laugh,hard,A young baby chuckles and laughs very hard at a loud sound that was made.,laugh,firmly,253,"[('laugh', 'firmly')]",13,41,267
FEwr9Izi_2E_000064_000074,FEwr9Izi_2E,64.0,74.0,move,quickly,"A man moves his feet back and forth quickly, then gets on the ground to do some breakdancing moves.",move,quickly,300,"[('move', 'quickly')]",1,1,134
sEBSlybSpmY_000885_000895,sEBSlybSpmY,885.0,895.0,reel,quickly,A person standing on a boat quickly reels in their fishing line.,pull,quickly,302,"[('pull', 'quickly')]",1,12,62
ZwIOFrsj1rI_000778_000788,ZwIOFrsj1rI,778.0,788.0,run,steadily,"A group of players are trying to reach for the ball as they both fall down,another player snatches the ball and steadily running scores into the net",run,gradually,250,"[('run', 'gradually')]",31,4,908
qDkeQe8eaak_000015_000025,qDkeQe8eaak,15.0,25.0,make,down,A skier is skiing fast down a hill while some asks if she made it down.,make,downwards,300,"[('make', 'downwards')]",6,20,572
sEszEm6MAmA_000000_000010,sEszEm6MAmA,0.0,10.0,hit,accidently,A cricket hurler accidentally hits a batter during a cricket match.,hit,accidently,250,"[('hit', 'accidentally')]",24,10,712
a8mpJKj2mgc_000085_000095,a8mpJKj2mgc,85.0,95.0,take,down,"A lady turns her head to show her french braids, then she takes her french braids down.",take,downwards,303,"[('take', 'downwards')]",6,33,346
u5pTi3pjt7Y_000035_000045,u5pTi3pjt7Y,35.0,45.0,land,perfectly,A person with a parachute lands perfectly then detaches from the parachute.,land,properly,297,"[('land', 'properly')]",4,63,141
zVUyGUWc1xw_000033_000043,zVUyGUWc1xw,33.0,43.0,walk,outside,A man in a thick coat is shown walking outside down the road in the falling snow.,walk,outdoor,300,"[('walk', 'outdoor')]",0,2,213
gghcDrBpq-0_000045_000055,gghcDrBpq-0,45.0,55.0,turn,back,"A man straightens out a small alligator, that tries to turn back and snap at him.",turn,backwards,300,"[('turn', 'backwards')]",3,6,30
vP1lpAOnw4c_000081_000091,vP1lpAOnw4c,81.0,91.0,take,properly,A man talks as he demonstrates how to properly take apart a cooked bird.,take,properly,250,"[('take', 'properly')]",4,33,14
NDbwGGW77pQ_000006_000016,NDbwGGW77pQ,6.0,16.0,laugh,outdoors,Two young women are laughing together outdoors with their friend.,laugh,outdoor,150,"[('laugh', 'outdoor')]",0,41,284
t6w-_xe4OPM_000000_000010,t6w-_xe4OPM,0.0,10.0,run,fast,A person runs fast with a pole and does a pole vault but manages to touch the bar.,run,quickly,106,"[('run', 'quickly')]",1,4,27
asyNqqmapWs_000018_000028,asyNqqmapWs,18.0,28.0,brush,gently,A mom is trying to wake her baby up by gently brushing its face.,brush,gently,252,"[('brush', 'gently')]",14,46,370
4K6Ivr0lwwU_000373_000383,4K6Ivr0lwwU,373.0,383.0,look,off,Paintball players are standing around looking off into the distance in the woods.,look,off,301,"[('look', 'off')]",22,17,22
-5pd2DM_YdE_000020_000030,-5pd2DM_YdE,20.0,30.0,hit,randomly,A girl randomly hits the drums and cymbals on a drum set.,hit,unevenly,303,"[('hit', 'unevenly')]",32,10,1343
p0eXF9-ZLdE_000035_000045,p0eXF9-ZLdE,35.0,45.0,move,rapidly,The men were in the bobsled and were moving down the ramp rapidly.,move,quickly,255,"[('move', 'quickly')]",1,1,134
QH91U0Rj5Q8_000099_000109,QH91U0Rj5Q8,99.0,109.0,row,gently,Toddler sits in the front of a canoe being gently rowed by two  men.,paddle,gently,299,"[('paddle', 'gently')]",14,81,422
CgLTCG4FPrA_000009_000019,CgLTCG4FPrA,9.0,19.0,push,off,A man is in a harness and is using his feet to push off of a large tree.,press,off,302,"[('press', 'off')]",22,15,571
D-5paIpfMEE_000017_000027,D-5paIpfMEE,17.0,27.0,walk,back,There is a mail carrier walking towards a house and throwing a package onto the porch from a distance before walking back to their truck.,walk,backwards,300,"[('walk', 'backwards')]",3,2,15
_FPgOHUU-04_000002_000012,_FPgOHUU-04,2.0,12.0,sweep,properly,A Filipina lady teaches a baby boy on how to sweep properly.,brush,properly,152,"[('brush', 'properly')]",4,46,381
iOCNJDV2Tsk_000034_000044,iOCNJDV2Tsk,34.0,44.0,look,down,"A man does a dramatic reenactment of ""distracted driving"" by looking down at his cell phone while driving.",look,downwards,301,"[('look', 'downwards')]",6,17,2
CYGlFBgKZV0_000145_000155,CYGlFBgKZV0,145.0,155.0,insert,properly,a lady  teaching the viewer how to properly insert a thread to the needle of sewing machine,insert,properly,240,"[('insert', 'properly')]",4,94,1168
9arxI9SdP-s_000040_000050,9arxI9SdP-s,40.0,50.0,peel,quickly,"As the woman speaks, a pineapple is being quickly and efficiently peeled with the sharp tool.",peel,quickly,301,"[('peel', 'quickly')]",1,57,658
2JeuyxUpd-k_000131_000141,2JeuyxUpd-k,131.0,141.0,play,outside,a little kid is playing with a little dog outside and making a Snowman,play,outdoor,301,"[('play', 'outdoor')]",0,0,49
s3jFgtaouNQ_000000_000010,s3jFgtaouNQ,0.0,10.0,stand,outdoors,"While music is playing, a man is standing outdoors, and a woman runs on the sidewalk behind him in slow motion.",stand,outdoor,300,"[('stand', 'outdoor')]",0,3,53
FAElMaFxnFI_000035_000045,FAElMaFxnFI,35.0,45.0,play,outside,The toddler is playing outside with the ball trying to kick it.,play,outdoor,301,"[('play', 'outdoor')]",0,0,49
nnCdTwqTmr4_000011_000021,nnCdTwqTmr4,11.0,21.0,use,slowly,The little girl is slowly using the sewing machine properly.,use,slowly,300,"[('use', 'slowly')]",2,22,383
a_nql6Tkmig_000080_000090,a_nql6Tkmig,80.0,90.0,take,slowly,A vehicle is taken slowly from a shed and it is colorful,take,slowly,301,"[('take', 'slowly')]",2,33,28
E31FVzSrRec_000000_000010,E31FVzSrRec,0.0,10.0,play,indoors,Two teams of men playing a volleyball-style game indoors,play,indoor,290,"[('play', 'indoor')]",5,0,51
baNE7y4yHKg_000004_000014,baNE7y4yHKg,4.0,14.0,run,quickly,A man runs quickly and jumps head-first into a street sign,run,quickly,300,"[('run', 'quickly')]",1,4,27
sQQ0J7HK2Xk_000055_000065,sQQ0J7HK2Xk,55.0,65.0,make,properly,A woman shows how to properly make scrambled eggs in a frying pan.,make,properly,300,"[('make', 'properly')]",4,20,123
3WJjJcCBmE4_000115_000125,3WJjJcCBmE4,115.0,125.0,close,poorly,A teenage boy is showing how he wrapped a Christmas person for his mom using a poorly closed box and ribbon taped on top.,close,improperly,301,"[('close', 'improperly')]",25,90,1510
kGarW0weeVc_000532_000542,kGarW0weeVc,532.0,542.0,stand,inside,Four women are performing a yoga pose while standing on mats inside of a room.,stand,indoor,299,"[('stand', 'indoor')]",5,3,21
-8bG71f6feA_000064_000074,-8bG71f6feA,64.0,74.0,walk,slowly,It is snowing really hard and the wind is blowing as men walk slowly on the street.,walk,slowly,300,"[('walk', 'slowly')]",2,2,55
-vRZpWfAyTA_000004_000014,-vRZpWfAyTA,4.0,14.0,stretch,backwards,A man stretches backwards before he does tricep presses at the gym,stretch,backwards,237,"[('stretch', 'backwards')]",3,60,230
bsH9hRNWyyQ_000006_000016,bsH9hRNWyyQ,6.0,16.0,drive,nearly,A person rides in circles on a hover board before nearly driving into a door.,drive,partially,299,"[('drive', 'partially')]",10,27,895
zvWzFXOZwPE_000000_000010,zvWzFXOZwPE,0.0,10.0,singe,loud,In the dark a person is singing on a microphone out loud.,sing,loudly,180,"[('sing', 'loudly')]",11,50,205
dVlbus5P-II_000020_000030,dVlbus5P-II,20.0,30.0,run,outside,A little boy is running around outside and playing in the snow.,run,outdoor,303,"[('run', 'outdoor')]",0,4,144
uuEauvD3CD8_000119_000129,uuEauvD3CD8,119.0,129.0,blow,loudly,As onlookers watch people skate someone loudly blows a whistle.,breathe,loudly,169,"[('breathe', 'loudly')]",11,28,219
AWuqlrq58PY_000016_000026,AWuqlrq58PY,16.0,26.0,play,inside,A boy is playing a saxophone inside of a room in a house.,play,indoor,300,"[('play', 'indoor')]",5,0,51
lu7Qfi2GUXI_000061_000071,lu7Qfi2GUXI,61.0,71.0,place,on,a man in a vehicle is talking to the camera and shows us the shift handle of his car and he places it back on to the shifter,put,on,300,"[('put', 'on')]",19,8,222
5E5a8f5tYY4_000103_000113,5E5a8f5tYY4,103.0,113.0,slide,forward,A person slides two plates forward and names the ingredients inside.,move,forwards,287,"[('move', 'forwards')]",7,1,113
uyaXfh6DSkk_000060_000070,uyaXfh6DSkk,60.0,70.0,spin,rapidly,A man is spinning rapidly while performing a hammer throw,turn,quickly,299,"[('turn', 'quickly')]",1,6,535
EEh08xGyYaY_000000_000010,EEh08xGyYaY,0.0,10.0,dance,fast,In a church floor a group of men are dancing very fast to the music,dance,quickly,250,"[('dance', 'quickly')]",1,14,241
XxfHqUamiUY_000000_000010,XxfHqUamiUY,0.0,10.0,wave,fast,"A person or persons are waving their arms back and forth, very fast.",gesture,quickly,181,"[('gesture', 'quickly')]",1,99,198
RZXH93__XNY_000481_000491,RZXH93__XNY,481.0,491.0,jump,perfectly,"A young man jumps a hurdle perfectly, followed by another backing up to 'show him how the pro's do it'.",jump,properly,303,"[('jump', 'properly')]",4,7,691
qXQ2dFhOYVA_000014_000024,qXQ2dFhOYVA,14.0,24.0,hit,lightly,A woman at a golf course lightly hits a golf ball with a golf club towards a man in front of her and then he kicks the ball back to her.,hit,gently,265,"[('hit', 'gently')]",14,10,85
ZxxQ_3NN_5c_000008_000018,ZxxQ_3NN_5c,8.0,18.0,place,lightly,"A person is cutting slabs of raw meat finely and evenly, they then place the slabs on the table lightly.",put,gently,301,"[('put', 'gently')]",14,8,160
UItbuPersiY_000095_000105,UItbuPersiY,95.0,105.0,drive,fast,Music plays while a woman drives extremely fast to catch up with a train then crashes into the train.,drive,quickly,250,"[('drive', 'quickly')]",1,27,495
dcouG63-zgs_000013_000023,dcouG63-zgs,13.0,23.0,throw,outdoors,A young man throws knives at wooden boards outdoors and then picks them up.,throw,outdoor,300,"[('throw', 'outdoor')]",0,11,484
TeFYfF-Xk7U_000008_000018,TeFYfF-Xk7U,8.0,18.0,swing,forward,A kid is sitting on a swing whch is swung forward and backward.,swing,forwards,303,"[('swing', 'forwards')]",7,42,1138
kFyRVECzFxc_000486_000496,kFyRVECzFxc,486.0,496.0,put,correctly,A woman showing off her boxing gloves and how to put them on correctly,put,properly,300,"[('put', 'properly')]",4,8,81
cbqnHGC43uY_000114_000124,cbqnHGC43uY,114.0,124.0,stand,outdoors,"Standing outdoors in front of a building, a young man wearing black shorts and a grey exercise jacket tugs on a pair of very thick ropes.,",stand,outdoor,300,"[('stand', 'outdoor')]",0,3,53
3ExkGEE3zNA_000007_000017,3ExkGEE3zNA,7.0,17.0,walk,back,"A guy walks over and picks something up, then walks back and throws it on the ground.",walk,backwards,301,"[('walk', 'backwards')]",3,2,15
V0czIyTMTPY_000022_000032,V0czIyTMTPY,22.0,32.0,rotate,rapdily,A person peels an apple by pressing the peeler onto the apple with one hand and rapdily rotating the apple with the other hand.,turn,quickly,300,"[('turn', 'quickly')]",1,6,535
vwAXcR6wRuQ_000045_000055,vwAXcR6wRuQ,45.0,55.0,cry,briefly,A baby lying in a bed briefly cries before stopping.,cry,partially,252,"[('cry', 'partially')]",10,75,112
GriF7tGZeuY_000509_000519,GriF7tGZeuY,509.0,519.0,massage,gently,A woman sits and bends forward as another person gently massages her back,knead,gently,301,"[('knead', 'gently')]",14,66,87
iqk4Jav_6JA_000238_000248,iqk4Jav_6JA,238.0,248.0,drop,accidently,A little boy squishes melon in his face and then accidentally drops it.,dip,accidently,269,"[('dip', 'accidentally')]",24,47,550
9nIOMGqGuzk_000068_000078,9nIOMGqGuzk,68.0,78.0,drive,outside,A man is driving a bulldozer outside near a swing set when a chicken runs in front of him.,drive,outdoor,300,"[('drive', 'outdoor')]",0,27,399
UKgzRbQU1rE_000233_000243,UKgzRbQU1rE,233.0,243.0,set,nicely,People are moving back and forth while a long table is nicely set up.,set,properly,250,"[('set', 'properly')]",4,56,871
g4QVIHk4t1M_000075_000085,g4QVIHk4t1M,75.0,85.0,take,outside,A Man open the box and take the paper outside.,take,outdoor,252,"[('take', 'outdoor')]",0,33,548
YboKGeSK3uY_000000_000010,YboKGeSK3uY,0.0,10.0,lunge,suddenly,A young boy is smiling as he suddenly lunges with his face towards the camera but falls short of bashing it.,lunge,instantly,61,"[('lunge', 'instantly')]",17,106,1429
Y16Min28GLk_000082_000092,Y16Min28GLk,82.0,92.0,cut,properly,A man demonstrates how to properly cut a pineapple.,cut,properly,242,"[('cut', 'properly')]",4,9,465
3U5SBS8bdGg_000000_000010,3U5SBS8bdGg,0.0,10.0,ski,backwards,A skiier skis backwards over a jump and then turns around.,ski,backwards,92,"[('ski', 'backwards')]",3,39,1260
D9IzTxq-pU4_000025_000035,D9IzTxq-pU4,25.0,35.0,climb,carefully,A man is climbing up on a large tree from one branch to another carefully.,climb,carefully,300,"[('climb', 'carefully')]",9,19,7
7HYZOXqGnfg_000006_000016,7HYZOXqGnfg,6.0,16.0,shuffle,quickly,A person quickly shuffles a deck of cards and then turns the cards over.,mix,quickly,250,"[('mix', 'quickly')]",1,54,615
xtv27SypY8Q_000095_000105,xtv27SypY8Q,95.0,105.0,sit,outdoors,"A person sits outdoors and weaves straw together, then examples of straw baskets are shown.",sit,outdoor,242,"[('sit', 'outdoor')]",0,13,48
ARljeqwkSTI_000036_000046,ARljeqwkSTI,36.0,46.0,flip,down,"A person holds a tool with a heart shape on the end, then they flips it upside down and move the wrench part of the tool.",turn,downwards,250,"[('turn', 'downwards')]",6,6,247
yWo0uqyuY38_000007_000017,yWo0uqyuY38,7.0,17.0,turn,back,A man with naked torso sitting in a chair is turning back and force around.,turn,backwards,150,"[('turn', 'backwards')]",3,6,30
up_twBB-UWM_000004_000014,up_twBB-UWM,4.0,14.0,ride,fast,A little boy is riding his bike so fast that he wrecked it.,ride,quickly,150,"[('ride', 'quickly')]",1,5,255
RWuj_PJl-Ho_000000_000010,RWuj_PJl-Ho,0.0,10.0,sit,quietly,A baby quietly sits in a walker while eating something from each of his hands.,sit,quietly,302,"[('sit', 'quietly')]",23,13,138
DUALGvqL5UA_000056_000066,DUALGvqL5UA,56.0,66.0,hit,lightly,A woman stands and talks in front of a hanging gong and then lightly hits it.,hit,gently,240,"[('hit', 'gently')]",14,10,85
9fuIpQgnNEQ_000049_000059,9fuIpQgnNEQ,49.0,59.0,form,outside,A group of people form a line outside and walk slowly as the line moves.,make,outdoor,300,"[('make', 'outdoor')]",0,20,162
wg5dY-JEcH4_000008_000018,wg5dY-JEcH4,8.0,18.0,ride,slowly,A man is slowly riding a unicycle down the street.,ride,slowly,300,"[('ride', 'slowly')]",2,5,257
h5Vy8ithbsc_000051_000061,h5Vy8ithbsc,51.0,61.0,jump,off,A man stands backwards at the edge of a dam before bungee jumping off.,jump,off,300,"[('jump', 'off')]",22,7,172
n6iUTAb7Ens_000003_000013,n6iUTAb7Ens,3.0,13.0,wind,up,A male shot putter winds up and makes a  throw at a track and field event.,turn,upwards,301,"[('turn', 'upwards')]",8,6,236
sfl2CDKTp-Q_000004_000014,sfl2CDKTp-Q,4.0,14.0,raise,up,A man is standing in a work out room and raises a sledge hamme straight up in front of him.,raise,upwards,300,"[('raise', 'upwards')]",8,31,136
BrzRCYS5eSM_000041_000051,BrzRCYS5eSM,41.0,51.0,look,inside,A person opens the doors on a side-by-side refrigerator and looks inside.,look,indoor,239,"[('look', 'indoor')]",5,17,664
6qPouY3MmtM_000001_000011,6qPouY3MmtM,1.0,11.0,crack,loudly,A young man is standing up straight and cracking his neck loudly.,separate,loudly,233,"[('separate', 'loudly')]",11,49,627
EvLWCVtUKAw_000095_000105,EvLWCVtUKAw,95.0,105.0,load,down,A man tells how he will down load a ab for use in the future for his use.,fill,downwards,300,"[('fill', 'downwards')]",6,62,1514
g9HJBr40Dog_000078_000088,g9HJBr40Dog,78.0,88.0,ski,in,The girl is down hill skiing in-between poles that are set up.,ski,in,302,"[('ski', 'in')]",12,39,1265
6YwjxRxDwtg_000024_000034,6YwjxRxDwtg,24.0,34.0,sing,loudly,A baby is sitting up smiling and clapping while a girl sings loudly.,sing,loudly,150,"[('sing', 'loudly')]",11,50,205
